customer_id,tenure_months,login_frequency,monthly_charges,R_score,F_score,M_score,RFM_score,customer_segment
C10710,18,23,413.2,3,5,2,10,Loyal
C10712,33,23,808.92,5,5,4,14,High Value
C10713,4,19,495.13,1,4,3,8,Potential Loyal
C10714,15,17,379.87,2,3,1,6,At Risk
C10715,33,7,361.26,5,1,1,7,Potential Loyal
C10716,31,17,408.78,5,3,2,10,Loyal
C10717,28,4,740.47,4,1,4,9,Potential Loyal
C10718,10,16,1497.91,2,3,5,10,Loyal
C10719,13,28,382.23,2,5,1,8,Potential Loyal
C10720,18,9,459.62,3,1,2,6,At Risk
C10721,27,10,370.34,4,2,1,7,Potential Loyal
C10722,23,22,439.66,4,4,2,10,Loyal
C10724,28,21,1486.23,4,4,5,13,High Value
C10725,33,20,311.51,5,4,1,10,Loyal
C10727,16,20,307.36,3,4,1,8,Potential Loyal
C10728,25,10,873.68,4,2,4,10,Loyal
C10729,25,18,1343.52,4,3,5,12,Loyal
C10730,34,27,1393.26,5,5,5,15,High Value
C10731,31,10,709.17,5,2,3,10,Loyal
C10732,6,22,433.67,1,4,2,7,Potential Loyal
C10733,1,11,313.2,1,2,1,4,Low Engagement
C10735,29,26,470.92,4,5,2,11,Loyal
C10736,32,13,308.96,5,2,1,8,Potential Loyal
C10737,21,22,1447.03,3,4,5,12,Loyal
C10738,25,28,776.66,4,5,4,13,High Value
C10739,33,9,1304.4,5,1,5,11,Loyal
C10740,12,13,457.19,2,2,2,6,At Risk
C10741,21,10,414.28,3,2,2,7,Potential Loyal
C10742,9,6,1258.5,2,1,5,8,Potential Loyal
C10744,20,16,621.07,3,3,3,9,Potential Loyal
C10745,10,21,399.73,2,4,2,8,Potential Loyal
C10746,28,11,784.96,4,2,4,10,Loyal
C10747,32,11,1081.07,5,2,5,12,Loyal
C10748,17,27,1228.57,3,5,5,13,High Value
C10749,20,15,710.51,3,3,3,9,Potential Loyal
C10750,35,19,326.45,5,4,1,10,Loyal
C10751,8,17,750.72,2,3,4,9,Potential Loyal
C10753,32,12,1003.04,5,2,4,11,Loyal
C10754,4,6,1254.8,1,1,5,7,Potential Loyal
C10756,25,11,866.33,4,2,4,10,Loyal
C10757,22,7,455.25,3,1,2,6,At Risk
C10759,31,12,1070.24,5,2,5,12,Loyal
C10760,17,4,1482.27,3,1,5,9,Potential Loyal
C10761,18,24,876.91,3,5,4,12,Loyal
C10762,21,14,498.82,3,2,3,8,Potential Loyal
C10763,30,26,307.84,5,5,1,11,Loyal
C10764,25,14,734.58,4,2,4,10,Loyal
C10766,4,10,658.46,1,2,3,6,At Risk
C10767,35,14,757.04,5,2,4,11,Loyal
C10768,25,3,407.74,4,1,2,7,Potential Loyal
C10769,36,14,377.55,5,2,1,8,Potential Loyal
C10770,25,7,1268.91,4,1,5,10,Loyal
C10771,10,14,419.36,2,2,2,6,At Risk
C10774,25,15,1358.29,4,3,5,12,Loyal
C10777,26,30,1370.1,4,5,5,14,High Value
C10778,33,15,857.98,5,3,4,12,Loyal
C10780,33,14,365.51,5,2,1,8,Potential Loyal
C10781,34,17,494.3,5,3,3,11,Loyal
C10782,36,18,638.1,5,3,3,11,Loyal
C10783,27,13,702.51,4,2,3,9,Potential Loyal
C10784,5,27,802.75,1,5,4,10,Loyal
C10785,8,13,375.11,2,2,1,5,At Risk
C10788,6,25,811.85,1,5,4,10,Loyal
C10790,32,21,775.65,5,4,4,13,High Value
C10791,15,2,678.46,2,1,3,6,At Risk
C10792,22,5,390.85,3,1,2,6,At Risk
C10794,4,11,864.44,1,2,4,7,Potential Loyal
C10795,0,7,359.03,1,1,1,3,Low Engagement
C10796,15,23,465.66,2,5,2,9,Potential Loyal
C10797,3,16,775.07,1,3,4,8,Potential Loyal
C10798,16,24,1045.47,3,5,5,13,High Value
C10801,17,19,1207.75,3,4,5,12,Loyal
C10802,17,20,399.01,3,4,2,9,Potential Loyal
C10803,29,12,470.91,4,2,2,8,Potential Loyal
C10804,5,9,867.0,1,1,4,6,At Risk
C10807,9,14,812.64,2,2,4,8,Potential Loyal
C10808,36,9,405.63,5,1,2,8,Potential Loyal
C10809,3,14,1017.33,1,2,5,8,Potential Loyal
C10810,33,26,1401.6,5,5,5,15,High Value
C10811,10,24,342.46,2,5,1,8,Potential Loyal
C10812,4,19,383.95,1,4,1,6,At Risk
C10813,28,15,439.04,4,3,2,9,Potential Loyal
C10814,32,25,833.82,5,5,4,14,High Value
C10815,27,18,431.66,4,3,2,9,Potential Loyal
C10817,36,8,681.67,5,1,3,9,Potential Loyal
C10818,3,7,385.14,1,1,1,3,Low Engagement
C10819,14,3,719.75,2,1,3,6,At Risk
C10820,11,26,424.34,2,5,2,9,Potential Loyal
C10822,10,8,677.76,2,1,3,6,At Risk
C10823,20,32,694.93,3,5,3,11,Loyal
C10824,34,26,1049.56,5,5,5,15,High Value
C10825,13,22,736.81,2,4,4,10,Loyal
C10827,28,14,356.6,4,2,1,7,Potential Loyal
C10828,16,23,390.11,3,5,2,10,Loyal
C10829,11,16,349.59,2,3,1,6,At Risk
C10830,4,7,719.33,1,1,3,5,At Risk
C10831,28,16,887.69,4,3,4,11,Loyal
C10832,15,8,330.8,2,1,1,4,Low Engagement
C10833,33,10,1247.41,5,2,5,12,Loyal
C10834,10,23,756.28,2,5,4,11,Loyal
C10835,32,18,423.75,5,3,2,10,Loyal
C10836,31,8,1481.19,5,1,5,11,Loyal
C10837,25,8,897.76,4,1,4,9,Potential Loyal
C10838,21,13,1149.7,3,2,5,10,Loyal
C10841,19,20,492.33,3,4,3,10,Loyal
C10842,23,19,1110.42,4,4,5,13,High Value
C10843,18,28,443.92,3,5,2,10,Loyal
C10845,35,23,663.82,5,5,3,13,High Value
C10846,17,15,460.28,3,3,2,8,Potential Loyal
C10847,34,26,777.05,5,5,4,14,High Value
C10848,13,9,403.79,2,1,2,5,At Risk
C10849,36,16,325.01,5,3,1,9,Potential Loyal
C10850,33,17,396.87,5,3,2,10,Loyal
C10851,13,12,483.09,2,2,3,7,Potential Loyal
C10852,28,13,379.79,4,2,1,7,Potential Loyal
C10853,3,5,745.77,1,1,4,6,At Risk
C10854,28,12,1056.15,4,2,5,11,Loyal
C10855,4,24,605.27,1,5,3,9,Potential Loyal
C10856,30,9,1089.94,5,1,5,11,Loyal
C10857,5,23,1430.35,1,5,5,11,Loyal
C10858,0,22,649.77,1,4,3,8,Potential Loyal
C10860,30,26,632.66,5,5,3,13,High Value
C10861,22,15,609.71,3,3,3,9,Potential Loyal
C10862,27,25,395.69,4,5,2,11,Loyal
C10863,15,8,660.61,2,1,3,6,At Risk
C10864,19,20,351.24,3,4,1,8,Potential Loyal
C10866,19,25,1271.51,3,5,5,13,High Value
C10867,15,19,462.45,2,4,2,8,Potential Loyal
C10868,1,11,483.39,1,2,3,6,At Risk
C10869,23,2,611.0,4,1,3,8,Potential Loyal
C10870,13,13,355.69,2,2,1,5,At Risk
C10872,33,14,442.22,5,2,2,9,Potential Loyal
C10873,15,25,475.55,2,5,3,10,Loyal
C10874,35,18,443.5,5,3,2,10,Loyal
C10875,4,10,376.97,1,2,1,4,Low Engagement
C10876,19,23,696.61,3,5,3,11,Loyal
C10877,34,19,384.13,5,4,1,10,Loyal
C10878,24,22,359.83,4,4,1,9,Potential Loyal
C10879,32,12,813.86,5,2,4,11,Loyal
C10880,12,13,467.62,2,2,2,6,At Risk
C10881,10,9,1201.14,2,1,5,8,Potential Loyal
C10882,11,6,386.25,2,1,1,4,Low Engagement
C10883,8,11,380.85,2,2,1,5,At Risk
C10884,3,18,327.87,1,3,1,5,At Risk
C10887,34,28,460.58,5,5,2,12,Loyal
C10888,24,26,301.37,4,5,1,10,Loyal
C10889,22,2,1055.59,3,1,5,9,Potential Loyal
C10890,24,31,1099.99,4,5,5,14,High Value
C10891,8,14,311.83,2,2,1,5,At Risk
C10893,9,4,390.01,2,1,2,5,At Risk
C10894,24,18,800.36,4,3,4,11,Loyal
C10897,34,4,490.65,5,1,3,9,Potential Loyal
C10898,12,12,652.85,2,2,3,7,Potential Loyal
C10899,28,5,882.09,4,1,4,9,Potential Loyal
C10900,29,18,610.95,4,3,3,10,Loyal
C10901,0,27,404.0,1,5,2,8,Potential Loyal
C10904,1,12,331.56,1,2,1,4,Low Engagement
C10905,19,23,611.01,3,5,3,11,Loyal
C10906,24,26,441.64,4,5,2,11,Loyal
C10907,25,23,1190.51,4,5,5,14,High Value
C10908,35,16,416.2,5,3,2,10,Loyal
C10910,29,5,1189.85,4,1,5,10,Loyal
C10913,31,24,1193.79,5,5,5,15,High Value
C10914,30,22,428.55,5,4,2,11,Loyal
C10915,6,15,446.7,1,3,2,6,At Risk
C10916,6,15,315.94,1,3,1,5,At Risk
C10918,30,9,801.04,5,1,4,10,Loyal
C10919,24,29,787.13,4,5,4,13,High Value
C10920,2,23,433.39,1,5,2,8,Potential Loyal
C10922,22,18,392.18,3,3,2,8,Potential Loyal
C10924,30,5,412.33,5,1,2,8,Potential Loyal
C10925,26,12,407.94,4,2,2,8,Potential Loyal
C10926,18,2,1216.81,3,1,5,9,Potential Loyal
C10928,3,9,461.03,1,1,2,4,Low Engagement
C10929,2,10,404.33,1,2,2,5,At Risk
C10930,6,14,466.89,1,2,2,5,At Risk
C10932,27,10,351.41,4,2,1,7,Potential Loyal
C10933,27,0,404.52,4,1,2,7,Potential Loyal
C10934,4,5,438.2,1,1,2,4,Low Engagement
C10935,15,21,355.49,2,4,1,7,Potential Loyal
C10936,5,14,479.26,1,2,3,6,At Risk
C10937,8,16,379.38,2,3,1,6,At Risk
C10938,23,25,446.42,4,5,2,11,Loyal
C10939,16,13,1165.8,3,2,5,10,Loyal
C10941,6,7,448.97,1,1,2,4,Low Engagement
C10944,23,8,306.42,4,1,1,6,At Risk
C10945,28,22,665.11,4,4,3,11,Loyal
C10947,5,10,1451.37,1,2,5,8,Potential Loyal
C10948,16,18,391.43,3,3,2,8,Potential Loyal
C10950,34,19,763.42,5,4,4,13,High Value
C10951,1,18,319.0,1,3,1,5,At Risk
C10952,35,9,299.98,5,1,1,7,Potential Loyal
C10954,29,18,439.17,4,3,2,9,Potential Loyal
C10956,16,12,626.15,3,2,3,8,Potential Loyal
C10960,7,14,329.03,1,2,1,4,Low Engagement
C10961,15,11,444.92,2,2,2,6,At Risk
C10962,7,12,626.32,1,2,3,6,At Risk
C10963,27,0,341.58,4,1,1,6,At Risk
C10964,26,23,659.8,4,5,3,12,Loyal
C10966,24,23,311.73,4,5,1,10,Loyal
C10967,17,6,323.47,3,1,1,5,At Risk
C10968,16,8,688.02,3,1,3,7,Potential Loyal
C10969,9,15,851.08,2,3,4,9,Potential Loyal
C10971,6,18,413.96,1,3,2,6,At Risk
C10972,30,20,771.35,5,4,4,13,High Value
C10975,26,7,1330.31,4,1,5,10,Loyal
C10976,7,15,466.69,1,3,2,6,At Risk
C10977,17,14,1053.68,3,2,5,10,Loyal
C10979,26,11,620.03,4,2,3,9,Potential Loyal
C10980,5,15,451.79,1,3,2,6,At Risk
C10982,22,23,1044.84,3,5,5,13,High Value
C10983,23,15,1063.8,4,3,5,12,Loyal
C10984,30,20,345.43,5,4,1,10,Loyal
C10985,18,21,302.69,3,4,1,8,Potential Loyal
C10986,27,11,322.16,4,2,1,7,Potential Loyal
C10988,19,26,641.19,3,5,3,11,Loyal
C10989,23,0,1195.15,4,1,5,10,Loyal
C10993,29,19,492.77,4,4,3,11,Loyal
C10994,5,3,361.52,1,1,1,3,Low Engagement
C10995,29,12,1358.2,4,2,5,11,Loyal
C10997,16,29,398.05,3,5,2,10,Loyal
C10998,0,19,712.06,1,4,3,8,Potential Loyal
C11000,20,10,1380.59,3,2,5,10,Loyal
C11001,17,16,1041.14,3,3,5,11,Loyal
C11002,15,5,423.44,2,1,2,5,At Risk
C11003,23,17,345.39,4,3,1,8,Potential Loyal
C11004,13,15,665.71,2,3,3,8,Potential Loyal
C11006,7,15,400.82,1,3,2,6,At Risk
C11007,21,22,791.5,3,4,4,11,Loyal
C11008,22,6,369.43,3,1,1,5,At Risk
C11009,36,5,453.39,5,1,2,8,Potential Loyal
C11010,0,9,740.11,1,1,4,6,At Risk
C11012,28,18,445.67,4,3,2,9,Potential Loyal
C11013,15,14,646.49,2,2,3,7,Potential Loyal
C11014,22,23,768.21,3,5,4,12,Loyal
C11015,21,18,1251.18,3,3,5,11,Loyal
C11016,1,17,1174.54,1,3,5,9,Potential Loyal
C11017,20,7,400.46,3,1,2,6,At Risk
C11020,9,6,609.52,2,1,3,6,At Risk
C11021,8,12,381.57,2,2,1,5,At Risk
C11023,26,12,1279.9,4,2,5,11,Loyal
C11024,26,26,888.52,4,5,4,13,High Value
C11025,20,17,743.99,3,3,4,10,Loyal
C11026,20,10,825.94,3,2,4,9,Potential Loyal
C11027,10,14,710.99,2,2,3,7,Potential Loyal
C11029,0,6,694.23,1,1,3,5,At Risk
C11030,32,25,420.4,5,5,2,12,Loyal
C11032,5,10,668.02,1,2,3,6,At Risk
C11033,36,20,415.51,5,4,2,11,Loyal
C11034,4,19,372.92,1,4,1,6,At Risk
C11035,1,25,455.88,1,5,2,8,Potential Loyal
C11037,24,11,1134.45,4,2,5,11,Loyal
C11038,23,31,408.65,4,5,2,11,Loyal
C11039,17,14,312.75,3,2,1,6,At Risk
C11040,25,18,311.71,4,3,1,8,Potential Loyal
C11041,1,28,886.18,1,5,4,10,Loyal
C11042,12,11,757.38,2,2,4,8,Potential Loyal
C11043,10,14,407.27,2,2,2,6,At Risk
C11044,35,2,450.72,5,1,2,8,Potential Loyal
C11045,7,28,344.24,1,5,1,7,Potential Loyal
C11048,30,21,661.37,5,4,3,12,Loyal
C11049,13,25,1485.88,2,5,5,12,Loyal
C11052,17,20,1361.55,3,4,5,12,Loyal
C11053,22,7,354.82,3,1,1,5,At Risk
C11054,16,19,447.23,3,4,2,9,Potential Loyal
C11055,8,24,720.35,2,5,3,10,Loyal
C11057,16,18,805.03,3,3,4,10,Loyal
C11059,20,28,418.56,3,5,2,10,Loyal
C11060,17,23,808.59,3,5,4,12,Loyal
C11061,27,5,425.06,4,1,2,7,Potential Loyal
C11062,4,13,341.74,1,2,1,4,Low Engagement
C11063,3,14,653.4,1,2,3,6,At Risk
C11065,19,16,393.32,3,3,2,8,Potential Loyal
C11066,23,10,784.71,4,2,4,10,Loyal
C11067,27,19,664.04,4,4,3,11,Loyal
C11069,31,22,414.27,5,4,2,11,Loyal
C11070,11,15,422.06,2,3,2,7,Potential Loyal
C11072,23,14,345.35,4,2,1,7,Potential Loyal
C11074,18,8,340.09,3,1,1,5,At Risk
C11075,35,23,345.27,5,5,1,11,Loyal
C11076,30,19,886.18,5,4,4,13,High Value
C11077,34,16,432.61,5,3,2,10,Loyal
C11078,34,24,621.7,5,5,3,13,High Value
C11081,9,14,759.12,2,2,4,8,Potential Loyal
C11082,0,12,1272.31,1,2,5,8,Potential Loyal
C11083,6,21,406.4,1,4,2,7,Potential Loyal
C11084,14,18,1121.55,2,3,5,10,Loyal
C11086,19,6,727.75,3,1,3,7,Potential Loyal
C11087,34,5,1137.64,5,1,5,11,Loyal
C11088,36,20,429.83,5,4,2,11,Loyal
C11089,29,24,1470.89,4,5,5,14,High Value
C11091,23,16,488.37,4,3,3,10,Loyal
C11092,24,13,623.91,4,2,3,9,Potential Loyal
C11094,34,7,389.71,5,1,2,8,Potential Loyal
C11095,16,19,436.1,3,4,2,9,Potential Loyal
C11096,25,18,1387.33,4,3,5,12,Loyal
C11098,27,12,629.79,4,2,3,9,Potential Loyal
C11099,32,16,380.9,5,3,1,9,Potential Loyal
C11100,2,26,1210.92,1,5,5,11,Loyal
C11101,33,11,687.06,5,2,3,10,Loyal
C11102,17,17,1381.51,3,3,5,11,Loyal
C11103,12,15,682.8,2,3,3,8,Potential Loyal
C11104,22,14,429.45,3,2,2,7,Potential Loyal
C11105,36,21,490.18,5,4,3,12,Loyal
C11108,25,24,348.43,4,5,1,10,Loyal
C11109,5,23,1222.07,1,5,5,11,Loyal
C11110,5,21,317.31,1,4,1,6,At Risk
C11111,29,14,1199.88,4,2,5,11,Loyal
C11112,11,16,313.79,2,3,1,6,At Risk
C11114,17,12,1008.61,3,2,5,10,Loyal
C11115,27,4,392.62,4,1,2,7,Potential Loyal
C11117,6,13,714.46,1,2,3,6,At Risk
C11118,18,13,441.36,3,2,2,7,Potential Loyal
C11119,10,16,342.23,2,3,1,6,At Risk
C11120,7,18,1180.23,1,3,5,9,Potential Loyal
C11122,32,14,318.36,5,2,1,8,Potential Loyal
C11123,16,7,896.63,3,1,4,8,Potential Loyal
C11124,4,7,428.55,1,1,2,4,Low Engagement
C11125,13,8,759.65,2,1,4,7,Potential Loyal
C11126,33,22,348.75,5,4,1,10,Loyal
C11128,22,14,496.2,3,2,3,8,Potential Loyal
C11129,2,11,1342.73,1,2,5,8,Potential Loyal
C11130,24,13,733.25,4,2,4,10,Loyal
C11132,34,11,656.67,5,2,3,10,Loyal
C11133,35,23,360.1,5,5,1,11,Loyal
C11134,33,17,1243.28,5,3,5,13,High Value
C11135,22,8,754.5,3,1,4,8,Potential Loyal
C11138,36,11,1373.62,5,2,5,12,Loyal
C11139,4,22,1300.9,1,4,5,10,Loyal
C11140,33,24,1070.15,5,5,5,15,High Value
C11141,18,15,813.0,3,3,4,10,Loyal
C11142,23,13,747.84,4,2,4,10,Loyal
C11143,11,9,600.43,2,1,3,6,At Risk
C11144,12,21,694.66,2,4,3,9,Potential Loyal
C11145,7,22,335.13,1,4,1,6,At Risk
C11146,27,6,872.29,4,1,4,9,Potential Loyal
C11147,1,16,1134.42,1,3,5,9,Potential Loyal
C11148,3,18,1283.42,1,3,5,9,Potential Loyal
C11149,30,14,438.66,5,2,2,9,Potential Loyal
C11150,12,21,447.06,2,4,2,8,Potential Loyal
C11152,0,19,1377.11,1,4,5,10,Loyal
C11153,14,14,1219.0,2,2,5,9,Potential Loyal
C11154,31,19,311.46,5,4,1,10,Loyal
C11156,18,14,369.64,3,2,1,6,At Risk
C11157,4,21,408.06,1,4,2,7,Potential Loyal
C11158,16,2,304.88,3,1,1,5,At Risk
C11159,28,3,1368.64,4,1,5,10,Loyal
C11160,23,12,317.0,4,2,1,7,Potential Loyal
C11162,30,15,1146.17,5,3,5,13,High Value
C11163,35,28,637.02,5,5,3,13,High Value
C11164,6,23,313.54,1,5,1,7,Potential Loyal
C11167,27,5,863.72,4,1,4,9,Potential Loyal
C11168,25,25,317.17,4,5,1,10,Loyal
C11169,21,2,1264.8,3,1,5,9,Potential Loyal
C11171,10,23,1445.67,2,5,5,12,Loyal
C11172,35,30,314.33,5,5,1,11,Loyal
C11173,35,17,436.41,5,3,2,10,Loyal
C11174,27,23,1111.0,4,5,5,14,High Value
C11176,22,10,684.18,3,2,3,8,Potential Loyal
C11177,32,20,809.42,5,4,4,13,High Value
C11178,24,6,787.81,4,1,4,9,Potential Loyal
C11179,0,12,460.09,1,2,2,5,At Risk
C11180,8,13,423.26,2,2,2,6,At Risk
C11182,3,21,371.22,1,4,1,6,At Risk
C11183,29,21,799.92,4,4,4,12,Loyal
C11187,17,20,756.72,3,4,4,11,Loyal
C11189,6,8,1462.54,1,1,5,7,Potential Loyal
C11190,22,2,439.23,3,1,2,6,At Risk
C11193,25,4,662.63,4,1,3,8,Potential Loyal
C11194,32,29,431.8,5,5,2,12,Loyal
C11195,11,22,871.59,2,4,4,10,Loyal
C11196,19,10,303.68,3,2,1,6,At Risk
C11197,7,12,464.17,1,2,2,5,At Risk
C11200,3,19,396.9,1,4,2,7,Potential Loyal
C11201,25,22,675.27,4,4,3,11,Loyal
C11202,7,16,736.1,1,3,4,8,Potential Loyal
C11203,2,17,493.65,1,3,3,7,Potential Loyal
C11204,10,12,798.48,2,2,4,8,Potential Loyal
C11206,7,19,777.07,1,4,4,9,Potential Loyal
C11207,27,27,672.61,4,5,3,12,Loyal
C11208,1,23,836.24,1,5,4,10,Loyal
C11210,32,20,388.85,5,4,2,11,Loyal
C11211,8,9,1305.95,2,1,5,8,Potential Loyal
C11212,16,24,486.43,3,5,3,11,Loyal
C11214,33,23,405.68,5,5,2,12,Loyal
C11215,15,12,447.02,2,2,2,6,At Risk
C11216,33,23,305.76,5,5,1,11,Loyal
C11217,18,7,1187.68,3,1,5,9,Potential Loyal
C11218,2,22,851.87,1,4,4,9,Potential Loyal
C11219,17,9,339.86,3,1,1,5,At Risk
C11220,12,17,390.1,2,3,2,7,Potential Loyal
C11221,13,24,455.69,2,5,2,9,Potential Loyal
C11222,28,6,455.7,4,1,2,7,Potential Loyal
C11223,6,18,807.66,1,3,4,8,Potential Loyal
C11226,35,12,1404.3,5,2,5,12,Loyal
C11227,22,24,848.48,3,5,4,12,Loyal
C11232,24,20,1217.43,4,4,5,13,High Value
C11233,19,17,459.54,3,3,2,8,Potential Loyal
C11234,34,29,1134.22,5,5,5,15,High Value
C11235,3,11,859.8,1,2,4,7,Potential Loyal
C11236,11,22,438.94,2,4,2,8,Potential Loyal
C11237,1,12,372.14,1,2,1,4,Low Engagement
C11238,26,24,1403.25,4,5,5,14,High Value
C11239,31,25,452.32,5,5,2,12,Loyal
C11240,26,10,414.55,4,2,2,8,Potential Loyal
C11242,1,7,465.0,1,1,2,4,Low Engagement
C11243,25,14,868.47,4,2,4,10,Loyal
C11244,12,18,404.04,2,3,2,7,Potential Loyal
C11245,16,7,431.22,3,1,2,6,At Risk
C11246,6,4,1279.56,1,1,5,7,Potential Loyal
C11247,20,15,879.82,3,3,4,10,Loyal
C11248,31,14,1249.07,5,2,5,12,Loyal
C11249,22,10,328.83,3,2,1,6,At Risk
C11252,16,12,1256.09,3,2,5,10,Loyal
C11253,23,14,360.68,4,2,1,7,Potential Loyal
C11254,30,8,1174.44,5,1,5,11,Loyal
C11255,29,12,337.54,4,2,1,7,Potential Loyal
C11256,32,25,366.69,5,5,1,11,Loyal
C11257,26,13,388.18,4,2,2,8,Potential Loyal
C11260,33,22,304.62,5,4,1,10,Loyal
C11261,12,23,697.53,2,5,3,10,Loyal
C11262,27,23,1285.6,4,5,5,14,High Value
C11263,7,22,779.88,1,4,4,9,Potential Loyal
C11264,32,9,620.49,5,1,3,9,Potential Loyal
C11265,23,14,797.15,4,2,4,10,Loyal
C11267,31,10,1405.72,5,2,5,12,Loyal
C11269,16,25,478.53,3,5,3,11,Loyal
C11270,17,8,402.06,3,1,2,6,At Risk
C11271,27,14,356.08,4,2,1,7,Potential Loyal
C11275,6,11,657.74,1,2,3,6,At Risk
C11277,26,19,696.5,4,4,3,11,Loyal
C11279,22,19,1001.91,3,4,4,11,Loyal
C11280,7,17,359.33,1,3,1,5,At Risk
C11283,27,8,416.86,4,1,2,7,Potential Loyal
C11284,16,11,446.01,3,2,2,7,Potential Loyal
C11285,8,13,363.72,2,2,1,5,At Risk
C11286,16,16,441.34,3,3,2,8,Potential Loyal
C11287,21,12,352.63,3,2,1,6,At Risk
C11289,6,28,680.63,1,5,3,9,Potential Loyal
C11290,34,13,728.89,5,2,3,10,Loyal
C11292,22,5,454.81,3,1,2,6,At Risk
C11294,28,25,884.08,4,5,4,13,High Value
C11295,36,15,837.66,5,3,4,12,Loyal
C11297,20,7,1278.41,3,1,5,9,Potential Loyal
C11299,20,18,1075.58,3,3,5,11,Loyal
C11300,1,10,394.26,1,2,2,5,At Risk
C11301,20,24,1323.33,3,5,5,13,High Value
C11302,16,3,355.77,3,1,1,5,At Risk
C11303,35,24,1120.42,5,5,5,15,High Value
C11304,24,23,320.19,4,5,1,10,Loyal
C11305,7,18,1440.6,1,3,5,9,Potential Loyal
C11306,34,10,1080.62,5,2,5,12,Loyal
C11307,12,24,1006.74,2,5,5,12,Loyal
C11309,18,27,766.9,3,5,4,12,Loyal
C11313,27,21,430.48,4,4,2,10,Loyal
C11314,7,20,478.73,1,4,3,8,Potential Loyal
C11315,5,7,348.38,1,1,1,3,Low Engagement
C11316,15,21,351.12,2,4,1,7,Potential Loyal
C11318,2,25,868.18,1,5,4,10,Loyal
C11319,33,24,1051.3,5,5,5,15,High Value
C11320,35,19,304.3,5,4,1,10,Loyal
C11322,16,29,310.86,3,5,1,9,Potential Loyal
C11323,6,6,864.75,1,1,4,6,At Risk
C11324,5,13,479.26,1,2,3,6,At Risk
C11325,28,25,431.71,4,5,2,11,Loyal
C11326,12,15,891.28,2,3,4,9,Potential Loyal
C11327,29,0,357.13,4,1,1,6,At Risk
C11328,8,21,484.88,2,4,3,9,Potential Loyal
C11329,16,16,434.13,3,3,2,8,Potential Loyal
C11330,26,20,419.38,4,4,2,10,Loyal
C11331,12,17,418.12,2,3,2,7,Potential Loyal
C11332,0,16,313.03,1,3,1,5,At Risk
C11333,21,14,327.53,3,2,1,6,At Risk
C11336,34,21,451.06,5,4,2,11,Loyal
C11337,34,17,893.64,5,3,4,12,Loyal
C11338,3,23,864.98,1,5,4,10,Loyal
C11339,22,9,358.56,3,1,1,5,At Risk
C11340,35,20,362.59,5,4,1,10,Loyal
C11341,29,8,410.76,4,1,2,7,Potential Loyal
C11342,3,17,723.31,1,3,3,7,Potential Loyal
C11343,28,7,442.74,4,1,2,7,Potential Loyal
C11345,31,15,385.28,5,3,1,9,Potential Loyal
C11346,32,23,830.05,5,5,4,14,High Value
C11347,12,17,823.85,2,3,4,9,Potential Loyal
C11348,34,12,307.51,5,2,1,8,Potential Loyal
C11350,29,20,389.47,4,4,2,10,Loyal
C11351,23,26,860.87,4,5,4,13,High Value
C11352,19,17,451.92,3,3,2,8,Potential Loyal
C11353,8,17,459.77,2,3,2,7,Potential Loyal
C11356,12,24,454.58,2,5,2,9,Potential Loyal
C11358,33,26,615.48,5,5,3,13,High Value
C11359,10,13,854.38,2,2,4,8,Potential Loyal
C11360,6,4,1165.22,1,1,5,7,Potential Loyal
C11362,13,22,1042.16,2,4,5,11,Loyal
C11363,17,15,691.07,3,3,3,9,Potential Loyal
C11364,20,22,653.19,3,4,3,10,Loyal
C11365,6,11,877.54,1,2,4,7,Potential Loyal
C11367,3,30,345.39,1,5,1,7,Potential Loyal
C11368,26,16,384.1,4,3,1,8,Potential Loyal
C11369,35,26,1094.38,5,5,5,15,High Value
C11371,6,10,1203.59,1,2,5,8,Potential Loyal
C11372,11,15,1033.27,2,3,5,10,Loyal
C11375,26,13,478.99,4,2,3,9,Potential Loyal
C11376,3,12,366.61,1,2,1,4,Low Engagement
C11378,28,21,1201.92,4,4,5,13,High Value
C11379,14,12,416.79,2,2,2,6,At Risk
C11380,25,17,782.98,4,3,4,11,Loyal
C11381,33,18,339.15,5,3,1,9,Potential Loyal
C11382,16,20,330.45,3,4,1,8,Potential Loyal
C11383,29,30,653.61,4,5,3,12,Loyal
C11384,12,16,309.86,2,3,1,6,At Risk
C11385,18,23,383.28,3,5,1,9,Potential Loyal
C11386,33,17,329.34,5,3,1,9,Potential Loyal
C11387,30,15,379.93,5,3,1,9,Potential Loyal
C11389,6,14,1084.98,1,2,5,8,Potential Loyal
C11390,27,10,463.12,4,2,2,8,Potential Loyal
C11392,30,23,473.06,5,5,2,12,Loyal
C11393,31,8,454.53,5,1,2,8,Potential Loyal
C11394,1,26,461.28,1,5,2,8,Potential Loyal
C11397,30,10,322.16,5,2,1,8,Potential Loyal
C11398,35,26,376.26,5,5,1,11,Loyal
C11401,12,13,443.22,2,2,2,6,At Risk
C11402,12,11,375.88,2,2,1,5,At Risk
C11404,4,26,1032.58,1,5,5,11,Loyal
C11405,7,10,362.52,1,2,1,4,Low Engagement
C11409,27,18,346.75,4,3,1,8,Potential Loyal
C11410,9,13,469.8,2,2,2,6,At Risk
C11411,35,10,307.15,5,2,1,8,Potential Loyal
C11418,16,12,660.72,3,2,3,8,Potential Loyal
C11420,1,27,777.82,1,5,4,10,Loyal
