transaction_id,customer_id,transaction_date,amount,payment_status
T100598,C10036,2025-07-01,305.47,Paid
T100599,C10036,2025-07-31,302.31,Refunded
T100600,C10036,2025-08-30,317.01,Paid
T100601,C10036,2025-09-29,294.72,Paid
T100602,C10036,2025-10-29,310.38,Paid
T100603,C10036,2025-11-28,292.51,Paid
T100604,C10036,2025-12-28,311.48,Paid
T100605,C10036,2026-01-27,316.3,Failed
T100606,C10036,2026-02-26,318.44,Paid
T100607,C10036,2026-03-28,300.11,Paid
T100608,C10036,2026-04-27,317.67,Paid
T100609,C10036,2026-05-27,310.21,Paid
T100610,C10036,2026-06-26,312.98,Paid
T100611,C10036,2026-07-26,314.06,Paid
T100612,C10037,2025-05-09,486.5,Paid
T100613,C10037,2025-06-08,508.25,Paid
T100614,C10037,2025-07-08,515.57,Paid
T100615,C10037,2025-08-07,502.58,Paid
T100616,C10037,2025-09-06,486.14,Paid
T100617,C10037,2025-10-06,471.29,Paid
T100618,C10037,2025-11-05,485.73,Paid
T100619,C10037,2025-12-05,491.88,Failed
T100620,C10037,2026-01-04,490.09,Paid
T100621,C10037,2026-02-03,473.92,Paid
T100622,C10037,2026-03-05,483.33,Paid
T100623,C10037,2026-04-04,479.82,Paid
T100624,C10037,2026-05-04,496.95,Paid
T100625,C10037,2026-06-03,492.19,Paid
T100626,C10037,2026-07-03,496.1,Paid
T100627,C10037,2026-08-02,514.66,Paid
T100628,C10038,2024-04-07,734.11,Paid
T100629,C10038,2024-05-07,777.84,Paid
T100630,C10038,2024-06-06,747.65,Paid
T100631,C10038,2024-07-06,768.3,Paid
T100632,C10038,2024-08-05,788.78,Paid
T100633,C10038,2024-09-04,721.79,Failed
T100634,C10038,2024-10-04,718.41,Failed
T100635,C10038,2024-11-03,764.44,Paid
T100636,C10038,2024-12-03,773.75,Paid
T100637,C10038,2025-01-02,734.39,Paid
T100638,C10038,2025-02-01,734.32,Paid
T100639,C10038,2025-03-03,789.1,Paid
T100640,C10038,2025-04-02,783.93,Paid
T100641,C10038,2025-05-02,777.02,Paid
T100642,C10038,2025-06-01,734.77,Paid
T100643,C10038,2025-07-01,743.65,Paid
T100644,C10038,2025-07-31,720.66,Paid
T100645,C10038,2025-08-30,724.03,Paid
T100646,C10038,2025-09-29,761.19,Paid
T100647,C10038,2025-10-29,731.92,Paid
T100648,C10038,2025-11-28,755.27,Paid
T100649,C10038,2025-12-28,780.09,Paid
T100650,C10038,2026-01-27,770.17,Paid
T100651,C10038,2026-02-26,740.17,Refunded
T100652,C10038,2026-03-28,721.62,Paid
T100653,C10038,2026-04-27,719.26,Paid
T100654,C10038,2026-05-27,752.7,Paid
T100655,C10038,2026-06-26,766.46,Failed
T100656,C10038,2026-07-26,782.41,Paid
T100657,C10039,2026-03-17,315.25,Paid
T100658,C10039,2026-04-16,318.29,Paid
T100659,C10039,2026-05-16,317.64,Paid
T100660,C10039,2026-06-15,319.79,Paid
T100661,C10039,2026-07-15,319.28,Refunded
T100662,C10039,2026-08-14,311.18,Paid
T100663,C10040,2024-05-15,462.95,Paid
T100664,C10040,2024-06-14,465.05,Failed
T100665,C10040,2024-07-14,474.62,Paid
T100666,C10040,2024-08-13,454.28,Failed
T100667,C10040,2024-09-12,469.76,Paid
T100668,C10040,2024-10-12,462.19,Paid
T100669,C10040,2024-11-11,466.19,Refunded
T100670,C10040,2024-12-11,447.41,Paid
T100671,C10040,2025-01-10,474.77,Paid
T100672,C10040,2025-02-09,441.43,Paid
T100673,C10040,2025-03-11,435.72,Paid
T100674,C10040,2025-04-10,431.85,Paid
T100675,C10040,2025-05-10,475.48,Paid
T100676,C10040,2025-06-09,462.46,Failed
T100677,C10040,2025-07-09,454.1,Paid
T100678,C10040,2025-08-08,456.08,Failed
T100679,C10040,2025-09-07,441.45,Paid
T100680,C10040,2025-10-07,471.72,Paid
T100681,C10040,2025-11-06,445.21,Paid
T100682,C10040,2025-12-06,468.88,Paid
T100683,C10040,2026-01-05,461.44,Paid
T100684,C10040,2026-02-04,467.47,Paid
T100685,C10040,2026-03-06,454.59,Paid
T100686,C10040,2026-04-05,460.37,Paid
T100687,C10040,2026-05-05,458.47,Paid
T100688,C10040,2026-06-04,437.34,Failed
T100689,C10040,2026-07-04,465.89,Refunded
T100690,C10040,2026-08-03,470.84,Paid
T100691,C10041,2024-04-17,594.81,Paid
T100692,C10041,2024-05-17,648.41,Paid
T100693,C10041,2024-06-16,613.86,Paid
T100694,C10041,2024-07-16,615.36,Paid
T100695,C10041,2024-08-15,605.2,Paid
T100696,C10041,2024-09-14,605.0,Paid
T100697,C10041,2024-10-14,645.88,Paid
T100698,C10041,2024-11-13,619.07,Paid
T100699,C10041,2024-12-13,606.92,Paid
T100700,C10041,2025-01-12,597.97,Failed
T100701,C10041,2025-02-11,631.54,Paid
T100702,C10041,2025-03-13,635.62,Paid
T100703,C10041,2025-04-12,616.0,Paid
T100704,C10041,2025-05-12,616.45,Paid
T100705,C10041,2025-06-11,651.73,Paid
T100706,C10041,2025-07-11,635.41,Failed
T100707,C10041,2025-08-10,601.68,Failed
T100708,C10041,2025-09-09,643.58,Paid
T100709,C10041,2025-10-09,633.39,Paid
T100710,C10041,2025-11-08,609.95,Paid
T100711,C10041,2025-12-08,600.51,Paid
T100712,C10041,2026-01-07,628.33,Paid
T100713,C10041,2026-02-06,599.18,Refunded
T100714,C10041,2026-03-08,604.59,Paid
T100715,C10041,2026-04-07,628.27,Paid
T100716,C10041,2026-05-07,632.1,Paid
T100717,C10041,2026-06-06,628.84,Paid
T100718,C10041,2026-07-06,614.41,Paid
T100719,C10041,2026-08-05,597.1,Paid
T100720,C10042,2026-08-08,923.37,Paid
T100721,C10042,2026-09-07,920.86,Failed
T100722,C10043,2024-01-14,359.73,Failed
T100723,C10043,2024-02-13,362.82,Failed
T100724,C10043,2024-03-14,369.15,Paid
T100725,C10043,2024-04-13,359.67,Paid
T100726,C10043,2024-05-13,372.17,Paid
T100727,C10043,2024-06-12,376.96,Paid
T100728,C10043,2024-07-12,384.36,Paid
T100729,C10043,2024-08-11,369.19,Paid
T100730,C10043,2024-09-10,376.88,Paid
T100731,C10043,2024-10-10,354.83,Failed
T100732,C10043,2024-11-09,353.06,Paid
T100733,C10043,2024-12-09,387.58,Paid
T100734,C10043,2025-01-08,378.42,Paid
T100735,C10043,2025-02-07,358.02,Paid
T100736,C10043,2025-03-09,353.73,Paid
T100737,C10043,2025-04-08,366.36,Paid
T100738,C10043,2025-05-08,370.53,Paid
T100739,C10043,2025-06-07,386.52,Refunded
T100740,C10043,2025-07-07,368.19,Paid
T100741,C10043,2025-08-06,371.69,Paid
T100742,C10043,2025-09-05,358.18,Paid
T100743,C10043,2025-10-05,365.99,Paid
T100744,C10043,2025-11-04,366.4,Failed
T100745,C10043,2025-12-04,382.75,Paid
T100746,C10043,2026-01-03,362.87,Paid
T100747,C10043,2026-02-02,378.04,Paid
T100748,C10043,2026-03-04,366.11,Failed
T100749,C10043,2026-04-03,356.44,Paid
T100750,C10043,2026-05-03,382.51,Paid
T100751,C10043,2026-06-02,373.83,Paid
T100752,C10043,2026-07-02,356.45,Paid
T100753,C10043,2026-08-01,367.51,Failed
T100754,C10044,2025-06-04,331.55,Paid
T100755,C10044,2025-07-04,344.03,Paid
T100756,C10044,2025-08-03,341.11,Paid
T100757,C10044,2025-09-02,349.61,Paid
T100758,C10044,2025-10-02,351.54,Paid
T100759,C10044,2025-11-01,356.51,Paid
T100760,C10044,2025-12-01,355.57,Paid
T100761,C10044,2025-12-31,331.3,Paid
T100762,C10044,2026-01-30,338.05,Paid
T100763,C10044,2026-03-01,353.3,Paid
T100764,C10044,2026-03-31,338.36,Paid
T100765,C10044,2026-04-30,330.34,Paid
T100766,C10044,2026-05-30,333.92,Paid
T100767,C10044,2026-06-29,351.48,Paid
T100768,C10044,2026-07-29,355.79,Failed
T100769,C10045,2026-02-09,668.73,Paid
T100770,C10045,2026-03-11,684.2,Paid
T100771,C10045,2026-04-10,687.18,Paid
T100772,C10045,2026-05-10,671.66,Paid
T100773,C10045,2026-06-09,671.68,Paid
T100774,C10045,2026-07-09,682.89,Paid
T100775,C10045,2026-08-08,722.59,Refunded
T100776,C10046,2024-09-13,640.96,Paid
T100777,C10046,2024-10-13,662.62,Paid
T100778,C10046,2024-11-12,661.77,Paid
T100779,C10047,2026-07-08,1248.59,Failed
T100780,C10047,2026-08-07,1287.76,Paid
T100781,C10048,2024-07-23,1200.22,Paid
T100782,C10048,2024-08-22,1184.82,Paid
T100783,C10048,2024-09-21,1242.24,Paid
T100784,C10048,2024-10-21,1179.5,Refunded
T100785,C10048,2024-11-20,1233.08,Paid
T100786,C10048,2024-12-20,1186.75,Paid
T100787,C10048,2025-01-19,1216.55,Paid
T100788,C10048,2025-02-18,1296.6,Paid
T100789,C10048,2025-03-20,1225.04,Paid
T100790,C10048,2025-04-19,1264.88,Paid
T100791,C10048,2025-05-19,1246.89,Paid
T100792,C10048,2025-06-18,1263.57,Paid
T100793,C10048,2025-07-18,1237.59,Paid
T100794,C10048,2025-08-17,1232.83,Paid
T100795,C10048,2025-09-16,1253.5,Paid
T100796,C10048,2025-10-16,1281.13,Paid
T100797,C10048,2025-11-15,1194.34,Failed
T100798,C10048,2025-12-15,1269.47,Paid
T100799,C10048,2026-01-14,1235.02,Paid
T100800,C10048,2026-02-13,1263.12,Paid
T100801,C10048,2026-03-15,1265.64,Paid
T100802,C10048,2026-04-14,1297.27,Paid
T100803,C10048,2026-05-14,1246.68,Paid
T100804,C10048,2026-06-13,1232.25,Paid
T100805,C10048,2026-07-13,1203.38,Paid
T100806,C10048,2026-08-12,1231.24,Failed
T100807,C10049,2024-08-15,1207.33,Paid
T100808,C10049,2024-09-14,1132.43,Paid
T100809,C10049,2024-10-14,1130.58,Failed
T100810,C10049,2024-11-13,1141.69,Paid
T100811,C10049,2024-12-13,1124.47,Paid
T100812,C10049,2025-01-12,1204.32,Paid
T100813,C10049,2025-02-11,1167.11,Paid
T100814,C10049,2025-03-13,1188.49,Refunded
T100815,C10049,2025-04-12,1165.17,Paid
T100816,C10049,2025-05-12,1197.3,Paid
T100817,C10049,2025-06-11,1235.24,Paid
T100818,C10049,2025-07-11,1174.93,Paid
T100819,C10049,2025-08-10,1228.14,Refunded
T100820,C10049,2025-09-09,1240.39,Refunded
T100821,C10049,2025-10-09,1232.33,Paid
T100822,C10049,2025-11-08,1166.88,Paid
T100823,C10049,2025-12-08,1234.84,Paid
T100824,C10049,2026-01-07,1161.06,Paid
T100825,C10049,2026-02-06,1237.19,Paid
T100826,C10049,2026-03-08,1150.21,Failed
T100827,C10049,2026-04-07,1174.17,Paid
T100828,C10049,2026-05-07,1200.02,Paid
T100829,C10049,2026-06-06,1129.69,Paid
T100830,C10049,2026-07-06,1220.0,Paid
T100831,C10049,2026-08-05,1232.15,Paid
T100832,C10050,2026-08-02,636.33,Paid
T100833,C10050,2026-09-01,624.49,Paid
T100834,C10051,2025-03-03,494.48,Paid
T100835,C10051,2025-04-02,506.54,Paid
T100836,C10051,2025-05-02,475.44,Failed
T100837,C10051,2025-06-01,505.24,Paid
T100838,C10051,2025-07-01,477.34,Paid
T100839,C10051,2025-07-31,511.26,Paid
T100840,C10051,2025-08-30,515.96,Paid
T100841,C10051,2025-09-29,496.64,Paid
T100842,C10051,2025-10-29,487.98,Paid
T100843,C10051,2025-11-28,505.7,Paid
T100844,C10051,2025-12-28,515.1,Paid
T100845,C10051,2026-01-27,516.21,Paid
T100846,C10052,2025-10-11,1259.26,Paid
T100847,C10052,2025-11-10,1287.2,Paid
T100848,C10052,2025-12-10,1292.33,Paid
T100849,C10052,2026-01-09,1216.02,Paid
T100850,C10052,2026-02-08,1205.94,Paid
T100851,C10052,2026-03-10,1315.79,Paid
T100852,C10052,2026-04-09,1291.63,Paid
T100853,C10052,2026-05-09,1232.26,Paid
T100854,C10052,2026-06-08,1286.45,Paid
T100855,C10052,2026-07-08,1287.36,Paid
T100856,C10052,2026-08-07,1269.9,Paid
T100857,C10053,2026-06-12,427.81,Paid
T100858,C10053,2026-07-12,440.43,Paid
T100859,C10053,2026-08-11,440.1,Paid
T100860,C10054,2024-03-20,395.06,Paid
T100861,C10054,2024-04-19,404.43,Paid
T100862,C10054,2024-05-19,404.71,Paid
T100863,C10054,2024-06-18,374.2,Paid
T100864,C10054,2024-07-18,382.3,Paid
T100865,C10054,2024-08-17,384.09,Paid
T100866,C10054,2024-09-16,398.76,Paid
T100867,C10054,2024-10-16,398.5,Paid
T100868,C10054,2024-11-15,390.23,Paid
T100869,C10054,2024-12-15,389.14,Paid
T100870,C10054,2025-01-14,388.88,Paid
T100871,C10054,2025-02-13,385.49,Paid
T100872,C10054,2025-03-15,392.33,Paid
T100873,C10054,2025-04-14,385.28,Paid
T100874,C10054,2025-05-14,399.01,Paid
T100875,C10054,2025-06-13,374.28,Paid
T100876,C10054,2025-07-13,372.56,Paid
T100877,C10054,2025-08-12,386.89,Paid
T100878,C10054,2025-09-11,373.3,Paid
T100879,C10054,2025-10-11,387.06,Paid
T100880,C10054,2025-11-10,367.84,Paid
T100881,C10054,2025-12-10,378.72,Paid
T100882,C10054,2026-01-09,392.8,Paid
T100883,C10054,2026-02-08,367.81,Paid
T100884,C10054,2026-03-10,374.74,Failed
T100885,C10054,2026-04-09,377.25,Paid
T100886,C10054,2026-05-09,380.79,Paid
T100887,C10054,2026-06-08,404.6,Failed
T100888,C10054,2026-07-08,379.63,Paid
T100889,C10054,2026-08-07,366.85,Paid
T100890,C10055,2025-08-16,412.03,Paid
T100891,C10055,2025-09-15,433.8,Paid
T100892,C10055,2025-10-15,395.71,Paid
T100893,C10055,2025-11-14,428.31,Paid
T100894,C10055,2025-12-14,425.55,Paid
T100895,C10055,2026-01-13,428.67,Paid
T100896,C10055,2026-02-12,422.57,Paid
T100897,C10055,2026-03-14,417.87,Paid
T100898,C10055,2026-04-13,400.01,Paid
T100899,C10055,2026-05-13,429.02,Paid
T100900,C10055,2026-06-12,432.95,Paid
T100901,C10055,2026-07-12,431.37,Failed
T100902,C10055,2026-08-11,416.43,Paid
T100903,C10056,2025-01-30,1162.84,Paid
T100904,C10056,2025-03-01,1141.02,Paid
T100905,C10056,2025-03-31,1214.17,Paid
T100906,C10056,2025-04-30,1228.06,Failed
T100907,C10056,2025-05-30,1162.96,Paid
T100908,C10056,2025-06-29,1129.0,Paid
T100909,C10056,2025-07-29,1164.03,Paid
T100910,C10056,2025-08-28,1173.28,Paid
T100911,C10056,2025-09-27,1193.71,Failed
T100912,C10056,2025-10-27,1149.97,Paid
T100913,C10056,2025-11-26,1170.2,Paid
T100914,C10056,2025-12-26,1200.02,Paid
T100915,C10056,2026-01-25,1179.09,Paid
T100916,C10056,2026-02-24,1218.15,Paid
T100917,C10056,2026-03-26,1151.23,Paid
T100918,C10056,2026-04-25,1215.56,Paid
T100919,C10056,2026-05-25,1209.67,Paid
T100920,C10056,2026-06-24,1206.95,Paid
T100921,C10056,2026-07-24,1128.75,Paid
T100922,C10057,2026-04-09,326.3,Paid
T100923,C10057,2026-05-09,317.39,Paid
T100924,C10058,2025-10-17,427.34,Paid
T100925,C10058,2025-11-16,444.91,Paid
T100926,C10058,2025-12-16,449.68,Paid
T100927,C10058,2026-01-15,462.13,Paid
T100928,C10058,2026-02-14,462.4,Paid
T100929,C10058,2026-03-16,436.94,Paid
T100930,C10058,2026-04-15,458.29,Paid
T100931,C10058,2026-05-15,452.57,Paid
T100932,C10058,2026-06-14,441.51,Paid
T100933,C10058,2026-07-14,458.62,Refunded
T100934,C10058,2026-08-13,451.21,Paid
T100935,C10059,2024-05-15,397.22,Paid
T100936,C10059,2024-06-14,400.78,Paid
T100937,C10059,2024-07-14,417.58,Paid
T100938,C10059,2024-08-13,427.13,Paid
T100939,C10059,2024-09-12,414.89,Paid
T100940,C10059,2024-10-12,433.86,Paid
T100941,C10059,2024-11-11,431.65,Paid
T100942,C10059,2024-12-11,402.55,Paid
T100943,C10059,2025-01-10,421.5,Refunded
T100944,C10059,2025-02-09,416.33,Paid
T100945,C10059,2025-03-11,409.71,Paid
T100946,C10059,2025-04-10,394.73,Paid
T100947,C10059,2025-05-10,434.68,Paid
T100948,C10059,2025-06-09,407.74,Paid
T100949,C10059,2025-07-09,416.24,Paid
T100950,C10059,2025-08-08,426.3,Paid
T100951,C10059,2025-09-07,426.65,Paid
T100952,C10059,2025-10-07,420.95,Paid
T100953,C10059,2025-11-06,425.95,Paid
T100954,C10059,2025-12-06,404.76,Paid
T100955,C10059,2026-01-05,417.26,Paid
T100956,C10059,2026-02-04,428.06,Paid
T100957,C10059,2026-03-06,400.51,Paid
T100958,C10059,2026-04-05,411.31,Paid
T100959,C10059,2026-05-05,419.66,Paid
T100960,C10059,2026-06-04,431.94,Paid
T100961,C10059,2026-07-04,434.97,Paid
T100962,C10059,2026-08-03,414.1,Paid
T100963,C10060,2024-08-09,330.72,Paid
T100964,C10060,2024-09-08,344.3,Paid
T100965,C10060,2024-10-08,327.79,Paid
T100966,C10060,2024-11-07,351.04,Paid
T100967,C10060,2024-12-07,341.05,Paid
T100968,C10060,2025-01-06,354.58,Failed
T100969,C10060,2025-02-05,351.48,Paid
T100970,C10060,2025-03-07,340.73,Paid
T100971,C10060,2025-04-06,338.99,Paid
T100972,C10060,2025-05-06,337.11,Paid
T100973,C10060,2025-06-05,343.23,Paid
T100974,C10060,2025-07-05,342.12,Paid
T100975,C10060,2025-08-04,338.03,Paid
T100976,C10060,2025-09-03,350.81,Paid
T100977,C10060,2025-10-03,332.94,Paid
T100978,C10060,2025-11-02,348.06,Paid
T100979,C10060,2025-12-02,345.65,Paid
T100980,C10060,2026-01-01,345.99,Paid
T100981,C10060,2026-01-31,345.76,Refunded
T100982,C10060,2026-03-02,334.65,Paid
T100983,C10060,2026-04-01,324.94,Refunded
T100984,C10060,2026-05-01,348.86,Paid
T100985,C10060,2026-05-31,332.58,Paid
T100986,C10060,2026-06-30,333.59,Paid
T100987,C10060,2026-07-30,340.36,Paid
T100988,C10061,2023-12-22,1093.52,Paid
T100989,C10061,2024-01-21,1074.38,Paid
T100990,C10061,2024-02-20,1033.95,Paid
T100991,C10061,2024-03-21,1048.2,Paid
T100992,C10061,2024-04-20,1135.15,Paid
T100993,C10061,2024-05-20,1139.73,Paid
T100994,C10061,2024-06-19,1100.29,Paid
T100995,C10061,2024-07-19,1089.7,Paid
T100996,C10061,2024-08-18,1104.65,Paid
T100997,C10061,2024-09-17,1117.96,Paid
T100998,C10061,2024-10-17,1056.1,Paid
T100999,C10061,2024-11-16,1105.67,Paid
T101000,C10061,2024-12-16,1132.9,Paid
T101001,C10061,2025-01-15,1077.45,Paid
T101002,C10061,2025-02-14,1085.16,Paid
T101003,C10061,2025-03-16,1050.8,Paid
T101004,C10061,2025-04-15,1041.51,Refunded
T101005,C10061,2025-05-15,1093.58,Paid
T101006,C10061,2025-06-14,1123.33,Failed
T101007,C10061,2025-07-14,1134.05,Refunded
T101008,C10061,2025-08-13,1127.31,Paid
T101009,C10061,2025-09-12,1113.64,Paid
T101010,C10061,2025-10-12,1057.61,Failed
T101011,C10061,2025-11-11,1035.53,Paid
T101012,C10061,2025-12-11,1085.38,Paid
T101013,C10061,2026-01-10,1097.86,Paid
T101014,C10061,2026-02-09,1126.16,Paid
T101015,C10061,2026-03-11,1061.5,Paid
T101016,C10061,2026-04-10,1139.27,Paid
T101017,C10061,2026-05-10,1121.16,Paid
T101018,C10061,2026-06-09,1086.52,Paid
T101019,C10061,2026-07-09,1084.52,Paid
T101020,C10061,2026-08-08,1053.55,Paid
T101021,C10062,2025-09-15,389.52,Paid
T101022,C10062,2025-10-15,381.95,Paid
T101023,C10062,2025-11-14,379.3,Paid
T101024,C10062,2025-12-14,363.58,Paid
T101025,C10062,2026-01-13,356.12,Paid
T101026,C10062,2026-02-12,366.66,Paid
T101027,C10062,2026-03-14,368.48,Paid
T101028,C10063,2023-11-05,323.76,Paid
T101029,C10063,2023-12-05,342.14,Refunded
T101030,C10063,2024-01-04,334.61,Paid
T101031,C10063,2024-02-03,343.55,Paid
T101032,C10063,2024-03-04,344.94,Paid
T101033,C10063,2024-04-03,316.66,Paid
T101034,C10063,2024-05-03,342.17,Failed
T101035,C10063,2024-06-02,335.95,Paid
T101036,C10063,2024-07-02,324.88,Paid
T101037,C10063,2024-08-01,328.49,Paid
T101038,C10063,2024-08-31,349.49,Paid
T101039,C10063,2024-09-30,346.99,Paid
T101040,C10063,2024-10-30,341.71,Paid
T101041,C10063,2024-11-29,330.03,Paid
T101042,C10063,2024-12-29,324.99,Paid
T101043,C10063,2025-01-28,327.07,Paid
T101044,C10063,2025-02-27,329.3,Paid
T101045,C10063,2025-03-29,334.06,Paid
T101046,C10063,2025-04-28,326.92,Paid
T101047,C10063,2025-05-28,326.46,Paid
T101048,C10063,2025-06-27,341.78,Paid
T101049,C10063,2025-07-27,349.75,Paid
T101050,C10063,2025-08-26,336.55,Paid
T101051,C10063,2025-09-25,324.79,Paid
T101052,C10063,2025-10-25,335.51,Paid
T101053,C10063,2025-11-24,346.16,Paid
T101054,C10063,2025-12-24,328.76,Paid
T101055,C10063,2026-01-23,317.57,Failed
T101056,C10063,2026-02-22,330.51,Paid
T101057,C10063,2026-03-24,320.82,Failed
T101058,C10063,2026-04-23,317.31,Refunded
T101059,C10063,2026-05-23,332.06,Failed
T101060,C10063,2026-06-22,335.82,Paid
T101061,C10063,2026-07-22,333.62,Paid
T101062,C10063,2026-08-21,330.5,Paid
T101063,C10064,2023-10-11,823.33,Paid
T101064,C10064,2023-11-10,896.78,Refunded
T101065,C10064,2023-12-10,894.81,Paid
T101066,C10064,2024-01-09,902.56,Paid
T101067,C10064,2024-02-08,871.57,Paid
T101068,C10064,2024-03-09,837.41,Paid
T101069,C10064,2024-04-08,869.05,Paid
T101070,C10064,2024-05-08,880.56,Paid
T101071,C10064,2024-06-07,831.85,Paid
T101072,C10064,2024-07-07,891.81,Paid
T101073,C10064,2024-08-06,886.26,Failed
T101074,C10064,2024-09-05,843.22,Paid
T101075,C10064,2024-10-05,898.52,Paid
T101076,C10064,2024-11-04,865.76,Paid
T101077,C10064,2024-12-04,856.58,Paid
T101078,C10064,2025-01-03,859.75,Paid
T101079,C10064,2025-02-02,874.89,Paid
T101080,C10064,2025-03-04,901.44,Paid
T101081,C10064,2025-04-03,867.96,Paid
T101082,C10064,2025-05-03,875.89,Paid
T101083,C10064,2025-06-02,862.67,Failed
T101084,C10064,2025-07-02,899.7,Paid
T101085,C10064,2025-08-01,877.6,Paid
T101086,C10064,2025-08-31,876.58,Refunded
T101087,C10064,2025-09-30,821.54,Paid
T101088,C10064,2025-10-30,841.41,Paid
T101089,C10064,2025-11-29,896.49,Paid
T101090,C10064,2025-12-29,875.0,Paid
T101091,C10064,2026-01-28,863.75,Paid
T101092,C10064,2026-02-27,844.27,Refunded
T101093,C10064,2026-03-29,868.21,Paid
T101094,C10064,2026-04-28,849.93,Paid
T101095,C10064,2026-05-28,885.99,Paid
T101096,C10064,2026-06-27,878.77,Refunded
T101097,C10064,2026-07-27,824.15,Paid
T101098,C10065,2024-11-22,1457.64,Paid
T101099,C10065,2024-12-22,1436.07,Paid
T101100,C10065,2025-01-21,1481.22,Paid
T101101,C10065,2025-02-20,1453.05,Paid
T101102,C10065,2025-03-22,1418.69,Paid
T101103,C10065,2025-04-21,1396.42,Paid
T101104,C10065,2025-05-21,1387.81,Paid
T101105,C10065,2025-06-20,1510.01,Failed
T101106,C10065,2025-07-20,1486.55,Paid
T101107,C10065,2025-08-19,1443.79,Paid
T101108,C10065,2025-09-18,1488.88,Paid
T101109,C10065,2025-10-18,1483.73,Paid
T101110,C10065,2025-11-17,1523.21,Paid
T101111,C10065,2025-12-17,1522.45,Paid
T101112,C10065,2026-01-16,1438.89,Paid
T101113,C10065,2026-02-15,1472.55,Failed
T101114,C10065,2026-03-17,1481.46,Paid
T101115,C10065,2026-04-16,1494.1,Paid
T101116,C10065,2026-05-16,1429.41,Paid
T101117,C10065,2026-06-15,1454.92,Paid
T101118,C10065,2026-07-15,1489.54,Refunded
T101119,C10065,2026-08-14,1430.32,Paid
T101120,C10066,2025-08-15,667.42,Paid
T101121,C10066,2025-09-14,675.91,Paid
T101122,C10066,2025-10-14,670.0,Paid
T101123,C10066,2025-11-13,667.77,Paid
T101124,C10066,2025-12-13,652.4,Refunded
T101125,C10066,2026-01-12,686.7,Paid
T101126,C10066,2026-02-11,665.18,Paid
T101127,C10066,2026-03-13,670.14,Paid
T101128,C10066,2026-04-12,625.05,Paid
T101129,C10066,2026-05-12,672.48,Paid
T101130,C10066,2026-06-11,681.25,Paid
T101131,C10066,2026-07-11,643.56,Paid
T101132,C10066,2026-08-10,680.87,Paid
T101133,C10067,2023-08-31,713.82,Paid
T101134,C10067,2023-09-30,730.55,Paid
T101135,C10067,2023-10-30,735.47,Paid
T101136,C10067,2023-11-29,703.51,Refunded
T101137,C10067,2023-12-29,745.55,Paid
T101138,C10067,2024-01-28,717.82,Paid
T101139,C10067,2024-02-27,719.45,Paid
T101140,C10067,2024-03-28,715.25,Paid
T101141,C10067,2024-04-27,747.37,Paid
T101142,C10067,2024-05-27,684.22,Paid
T101143,C10067,2024-06-26,724.48,Paid
T101144,C10067,2024-07-26,678.65,Paid
T101145,C10067,2024-08-25,700.81,Paid
T101146,C10067,2024-09-24,716.01,Paid
T101147,C10067,2024-10-24,677.8,Paid
T101148,C10067,2024-11-23,721.33,Paid
T101149,C10067,2024-12-23,736.72,Paid
T101150,C10067,2025-01-22,697.78,Paid
T101151,C10067,2025-02-21,689.53,Paid
T101152,C10067,2025-03-23,684.08,Paid
T101153,C10067,2025-04-22,706.85,Paid
T101154,C10067,2025-05-22,700.89,Paid
T101155,C10067,2025-06-21,707.15,Paid
T101156,C10067,2025-07-21,687.2,Paid
T101157,C10067,2025-08-20,702.0,Paid
T101158,C10067,2025-09-19,722.38,Paid
T101159,C10067,2025-10-19,681.89,Paid
T101160,C10067,2025-11-18,713.91,Paid
T101161,C10067,2025-12-18,710.43,Paid
T101162,C10067,2026-01-17,678.21,Paid
T101163,C10067,2026-02-16,720.28,Paid
T101164,C10067,2026-03-18,726.9,Paid
T101165,C10067,2026-04-17,731.86,Paid
T101166,C10067,2026-05-17,705.09,Paid
T101167,C10067,2026-06-16,687.0,Failed
T101168,C10067,2026-07-16,715.63,Paid
T101169,C10067,2026-08-15,718.69,Paid
