customer_id,plan,contract_type,monthly_charges,payment_method,auto_renewal
C10576,Premium,Monthly,1390.48,UPI,False
C10577,Basic,Monthly,317.81,Net Banking,False
C10578,Premium,Monthly,1005.02,Credit Card,False
C10579,Standard,Monthly,843.37,UPI,True
C10580,Basic,Annual,441.46,Debit Card,True
C10581,Standard,Annual,722.66,Debit Card,False
C10582,Premium,Monthly,1469.2,Wallet,True
C10583,Standard,Monthly,828.98,UPI,False
C10584,Basic,Monthly,492.57,Credit Card,True
C10585,Standard,Monthly,877.79,Wallet,False
C10586,Basic,Monthly,395.26,Credit Card,False
C10587,Basic,Monthly,449.94,Net Banking,False
C10588,Basic,Monthly,432.84,Wallet,True
C10589,Basic,Monthly,461.29,Net Banking,False
C10590,Basic,Monthly,456.54,UPI,True
C10591,Basic,Annual,329.65,UPI,True
C10592,Standard,Annual,669.12,UPI,True
C10593,Basic,Annual,352.15,Debit Card,True
C10594,Basic,Monthly,462.7,Credit Card,True
C10595,Premium,Monthly,1404.37,Credit Card,False
C10596,Standard,Monthly,747.6,UPI,False
C10597,Standard,Monthly,773.25,UPI,False
C10598,Basic,Annual,464.38,UPI,True
C10599,Basic,Annual,361.52,UPI,True
C10600,Basic,Monthly,309.04,UPI,True
C10601,Basic,Monthly,395.52,UPI,False
C10602,Basic,Annual,481.74,Credit Card,False
C10603,Basic,Monthly,457.09,Debit Card,False
C10604,Basic,Annual,372.32,Credit Card,True
C10605,Basic,Monthly,311.95,UPI,True
C10606,Standard,Monthly,790.08,Credit Card,False
C10607,Basic,Annual,465.9,UPI,True
C10608,Basic,Monthly,431.99,Credit Card,False
C10609,Standard,Annual,726.52,Credit Card,True
C10610,Standard,Monthly,636.01,UPI,True
C10611,Basic,Monthly,481.15,Credit Card,False
C10612,Standard,Monthly,681.79,UPI,False
C10613,Standard,Monthly,666.29,Wallet,False
C10614,Basic,Monthly,462.2,UPI,True
C10615,Premium,Annual,1489.61,UPI,True
C10616,Premium,Monthly,1329.08,UPI,True
C10617,Basic,Monthly,423.96,Credit Card,True
C10618,Basic,Annual,362.89,UPI,True
C10619,Premium,Annual,1009.21,Debit Card,True
C10620,Standard,Monthly,656.54,Credit Card,True
C10621,Basic,Monthly,415.89,Credit Card,True
C10622,Basic,Annual,329.26,UPI,True
C10623,Basic,Monthly,475.77,UPI,True
C10624,Standard,Annual,655.44,Net Banking,True
C10625,Standard,Monthly,755.63,Debit Card,False
C10626,Basic,Monthly,401.4,Debit Card,False
C10627,Standard,Monthly,780.18,UPI,False
C10628,Standard,Annual,697.23,UPI,True
C10629,Basic,Annual,473.71,Credit Card,True
C10630,Basic,Monthly,387.86,Credit Card,False
C10631,Standard,Monthly,809.05,UPI,True
C10632,Premium,Annual,1316.96,Debit Card,True
C10633,Standard,Annual,634.15,UPI,True
C10634,Standard,Monthly,785.79,UPI,False
C10635,Basic,Monthly,409.14,Credit Card,False
C10636,Basic,Monthly,478.72,Credit Card,False
C10637,Standard,Monthly,863.26,Wallet,False
C10638,Basic,Monthly,329.19,Credit Card,False
C10639,Basic,Annual,315.34,Credit Card,True
C10640,Basic,Annual,357.92,UPI,True
C10641,Basic,Monthly,496.32,UPI,False
C10642,Basic,Monthly,303.31,UPI,False
C10643,Basic,Annual,433.58,UPI,True
C10644,Basic,Monthly,420.7,Wallet,False
C10645,Basic,Monthly,428.32,Credit Card,True
C10646,Premium,Annual,1108.14,UPI,True
C10647,Standard,Annual,667.02,UPI,True
C10648,Standard,Annual,728.19,Credit Card,True
C10649,Standard,Monthly,627.76,Debit Card,False
C10650,Standard,Monthly,621.38,UPI,True
C10651,Basic,Monthly,316.67,Debit Card,False
C10652,Standard,Monthly,770.89,Net Banking,True
C10653,Standard,Monthly,718.32,UPI,True
C10654,Standard,Monthly,687.09,UPI,True
C10655,Basic,Annual,362.16,Net Banking,True
C10656,Basic,Monthly,340.46,UPI,True
C10657,Basic,Monthly,381.3,UPI,False
C10658,Basic,Annual,339.61,UPI,True
C10659,Standard,Monthly,808.41,UPI,True
C10660,Standard,Monthly,636.18,UPI,False
C10661,Basic,Monthly,488.65,Credit Card,True
C10662,Premium,Monthly,1043.91,Net Banking,False
C10663,Standard,Monthly,882.04,Debit Card,False
C10664,Basic,Monthly,465.66,UPI,False
C10665,Basic,Monthly,435.14,Credit Card,False
C10666,Basic,Annual,481.46,UPI,False
C10667,Basic,Monthly,326.84,Wallet,False
C10668,Basic,Monthly,334.26,Net Banking,False
C10669,Basic,Monthly,349.43,UPI,True
C10670,Basic,Monthly,347.96,UPI,True
C10671,Basic,Monthly,361.17,Debit Card,True
C10672,Premium,Annual,1286.82,Credit Card,True
C10673,Basic,Monthly,304.63,Debit Card,True
C10674,Standard,Annual,713.68,Debit Card,True
C10675,Basic,Annual,348.28,Wallet,True
C10676,Premium,Monthly,1302.31,Debit Card,False
C10677,Basic,Monthly,496.03,UPI,True
C10678,Basic,Monthly,402.53,Wallet,True
C10679,Premium,Annual,1211.84,UPI,True
C10680,Premium,Monthly,1183.12,Credit Card,False
C10681,Premium,Monthly,1391.47,Debit Card,False
C10682,Basic,Monthly,313.4,Debit Card,True
C10683,Basic,Monthly,490.95,UPI,False
C10684,Standard,Annual,724.38,Credit Card,True
C10685,Premium,Annual,1155.85,UPI,True
C10686,Standard,Annual,891.22,Net Banking,True
C10687,Standard,Annual,879.76,Debit Card,False
C10688,Basic,Monthly,427.39,Credit Card,True
C10689,Standard,Monthly,604.55,UPI,True
C10690,Basic,Annual,448.71,Debit Card,False
C10691,Basic,Monthly,366.11,UPI,False
C10692,Basic,Monthly,376.66,UPI,True
C10693,Standard,Monthly,646.62,Debit Card,False
C10694,Basic,Monthly,403.69,Wallet,False
C10695,Basic,Monthly,447.91,Debit Card,False
C10696,Standard,Monthly,680.9,Debit Card,False
C10697,Basic,Annual,486.75,Net Banking,True
C10698,Standard,Monthly,657.42,Credit Card,False
C10699,Basic,Monthly,312.25,Credit Card,True
C10700,Standard,Monthly,792.31,Wallet,False
C10701,Standard,Monthly,853.8,Credit Card,True
C10702,Basic,Monthly,489.63,Credit Card,False
C10703,Basic,Monthly,452.43,UPI,False
C10704,Basic,Monthly,338.93,Credit Card,False
C10705,Basic,Monthly,494.53,UPI,True
C10706,Premium,Monthly,1458.72,Debit Card,True
C10707,Basic,Monthly,331.63,UPI,True
C10708,Premium,Monthly,1278.39,Credit Card,True
C10709,Basic,Monthly,410.1,Wallet,False
C10710,Standard,Annual,731.76,Credit Card,False
C10711,Standard,Monthly,894.28,UPI,True
C10712,Standard,Annual,616.89,Wallet,True
C10713,Standard,Monthly,787.16,Debit Card,False
C10714,Basic,Annual,340.06,Credit Card,True
C10715,Basic,Monthly,404.47,Credit Card,True
C10716,Premium,Annual,1388.87,Wallet,False
C10717,Premium,Monthly,1122.36,UPI,True
C10718,Premium,Monthly,1195.68,Wallet,False
C10719,Basic,Monthly,489.15,UPI,True
C10720,Standard,Monthly,827.44,Debit Card,False
C10721,Premium,Monthly,1285.36,Credit Card,True
C10722,Basic,Monthly,343.4,Wallet,True
C10723,Basic,Monthly,384.06,Debit Card,True
C10724,Standard,Monthly,831.22,Debit Card,True
C10725,Standard,Annual,845.16,UPI,False
C10726,Premium,Monthly,1121.3,Credit Card,False
C10727,Basic,Monthly,431.41,Debit Card,False
C10728,Standard,Monthly,627.5,UPI,False
C10729,Basic,Monthly,303.64,Credit Card,True
C10730,Basic,Monthly,408.73,Credit Card,False
C10731,Basic,Annual,343.88,UPI,True
C10732,Premium,Annual,1038.46,UPI,True
C10733,Standard,Annual,817.95,Credit Card,False
C10734,Standard,Monthly,748.39,Credit Card,True
C10735,Basic,Monthly,458.26,Wallet,True
C10736,Premium,Monthly,1330.97,Credit Card,True
C10737,Basic,Monthly,444.96,Credit Card,False
C10738,Premium,Monthly,1152.68,Debit Card,True
C10739,Basic,Monthly,351.66,Credit Card,False
C10740,Basic,Monthly,419.17,UPI,True
C10741,Standard,Monthly,659.02,Net Banking,False
C10742,Basic,Monthly,462.08,Debit Card,False
C10743,Standard,Annual,755.88,UPI,False
C10744,Standard,Monthly,667.1,Wallet,True
C10745,Basic,Monthly,424.03,Credit Card,True
C10746,Premium,Annual,1471.52,Debit Card,False
C10747,Basic,Monthly,315.42,UPI,False
C10748,Standard,Monthly,631.8,Debit Card,True
C10749,Premium,Monthly,1420.92,UPI,False
C10750,Standard,Monthly,631.88,UPI,True
C10751,Basic,Monthly,306.88,Debit Card,False
C10752,Premium,Annual,1172.97,Credit Card,False
C10753,Standard,Monthly,739.01,Credit Card,False
C10754,Basic,Monthly,412.89,Debit Card,False
C10755,Basic,Annual,400.46,Credit Card,True
C10756,Standard,Annual,872.96,UPI,True
C10757,Standard,Monthly,829.6,Debit Card,False
C10758,Standard,Monthly,894.14,UPI,False
C10759,Premium,Monthly,1237.23,Debit Card,False
C10760,Standard,Monthly,624.3,UPI,True
C10761,Basic,Monthly,490.11,Net Banking,True
C10762,Basic,Monthly,299.82,Net Banking,False
C10763,Basic,Monthly,454.22,Debit Card,False
C10764,Standard,Monthly,608.38,Credit Card,False
C10765,Basic,Monthly,451.24,Debit Card,True
C10766,Standard,Monthly,880.38,Debit Card,True
C10767,Standard,Monthly,715.78,Wallet,False
C10768,Premium,Monthly,1119.48,UPI,False
C10769,Basic,Annual,344.26,UPI,True
C10770,Premium,Monthly,1244.86,UPI,False
C10771,Basic,Monthly,333.18,UPI,False
C10772,Premium,Monthly,1335.46,UPI,True
C10773,Basic,Monthly,372.67,Credit Card,False
C10774,Basic,Annual,363.62,Credit Card,True
C10775,Standard,Annual,737.39,UPI,False
C10776,Basic,Monthly,407.52,Net Banking,False
C10777,Basic,Annual,327.39,Debit Card,True
C10778,Standard,Annual,811.33,UPI,True
C10779,Standard,Monthly,863.88,Debit Card,True
C10780,Standard,Annual,682.4,Debit Card,True
C10781,Standard,Monthly,653.12,Credit Card,False
C10782,Standard,Monthly,827.15,UPI,False
C10783,Basic,Monthly,335.71,Debit Card,True
C10784,Basic,Monthly,307.25,UPI,True
C10785,Basic,Annual,422.85,Credit Card,True
C10786,Premium,Monthly,1118.88,UPI,False
C10787,Standard,Monthly,650.54,Credit Card,False
C10788,Basic,Monthly,495.32,Debit Card,True
C10789,Standard,Monthly,686.56,Debit Card,True
C10790,Premium,Annual,1450.72,Debit Card,True
C10791,Basic,Monthly,334.64,Credit Card,False
C10792,Standard,Monthly,844.69,Net Banking,False
C10793,Standard,Monthly,749.61,Debit Card,True
C10794,Standard,Annual,622.58,UPI,True
C10795,Basic,Monthly,445.72,UPI,True
C10796,Premium,Monthly,1445.04,UPI,True
C10797,Premium,Monthly,1080.51,UPI,False
C10798,Standard,Monthly,816.68,Net Banking,False
C10799,Standard,Monthly,732.52,Net Banking,True
C10800,Premium,Monthly,1375.94,Debit Card,False
C10801,Standard,Monthly,813.18,UPI,True
C10802,Basic,Monthly,304.32,Credit Card,False
C10803,Standard,Annual,652.62,Credit Card,True
C10804,Standard,Monthly,740.31,Debit Card,True
C10805,Basic,Annual,485.72,Wallet,False
C10806,Standard,Monthly,701.62,UPI,False
C10807,Premium,Monthly,1313.44,UPI,False
C10808,Premium,Annual,1005.04,Credit Card,False
C10809,Standard,Annual,812.34,Debit Card,True
C10810,Basic,Monthly,419.61,Debit Card,False
C10811,Premium,Monthly,1356.7,UPI,True
C10812,Premium,Monthly,1451.33,Credit Card,False
C10813,Basic,Annual,328.3,UPI,True
C10814,Premium,Monthly,1129.79,Wallet,False
C10815,Premium,Monthly,1496.89,Net Banking,False
C10816,Standard,Monthly,645.89,Net Banking,False
C10817,Standard,Monthly,815.19,Debit Card,True
C10818,Basic,Annual,444.02,Wallet,True
C10819,Basic,Monthly,435.6,Net Banking,False
C10820,Basic,Monthly,344.49,Net Banking,False
C10821,Premium,Monthly,1106.57,Wallet,False
C10822,Basic,Annual,432.27,Wallet,True
C10823,Basic,Monthly,336.25,Credit Card,False
C10824,Basic,Annual,431.31,Credit Card,False
C10825,Standard,Monthly,746.76,UPI,False
C10826,Premium,Monthly,1192.31,UPI,True
C10827,Basic,Monthly,359.05,Debit Card,False
C10828,Basic,Monthly,488.52,UPI,False
C10829,Standard,Monthly,751.43,Credit Card,False
C10830,Standard,Monthly,767.38,Credit Card,True
C10831,Basic,Annual,488.85,Debit Card,True
C10832,Standard,Monthly,795.16,Credit Card,False
C10833,Basic,Monthly,490.57,UPI,False
C10834,Basic,Monthly,320.27,Wallet,False
C10835,Standard,Annual,852.99,UPI,False
C10836,Basic,Monthly,366.08,UPI,True
C10837,Premium,Annual,1404.24,Credit Card,False
C10838,Basic,Monthly,470.13,UPI,True
C10839,Standard,Annual,680.45,Net Banking,False
C10840,Standard,Annual,721.65,UPI,False
C10841,Basic,Monthly,444.2,Credit Card,False
C10842,Standard,Annual,628.72,Net Banking,True
C10843,Basic,Monthly,450.11,Wallet,False
C10844,Premium,Monthly,1054.24,Credit Card,True
C10845,Basic,Monthly,481.89,Credit Card,False
C10846,Basic,Monthly,354.27,Debit Card,False
C10847,Basic,Monthly,414.12,Credit Card,False
C10848,Premium,Annual,1057.58,Net Banking,False
C10849,Standard,Monthly,679.85,Wallet,False
C10850,Standard,Monthly,720.19,UPI,False
C10851,Basic,Monthly,396.41,UPI,True
C10852,Standard,Annual,599.02,UPI,True
C10853,Basic,Monthly,476.73,Debit Card,False
C10854,Premium,Annual,1002.84,UPI,True
C10855,Basic,Monthly,453.74,Net Banking,True
C10856,Basic,Monthly,393.12,Net Banking,False
C10857,Basic,Annual,403.78,Credit Card,True
C10858,Standard,Monthly,661.48,Debit Card,True
C10859,Standard,Monthly,781.21,Debit Card,False
C10860,Basic,Monthly,406.45,UPI,False
C10861,Standard,Monthly,648.27,UPI,False
C10862,Standard,Annual,670.44,Debit Card,True
C10863,Standard,Annual,619.07,UPI,True
C10864,Basic,Monthly,312.26,Debit Card,False
C10865,Basic,Monthly,301.76,Credit Card,False
C10866,Standard,Monthly,665.14,Net Banking,False
C10867,Basic,Annual,434.93,Credit Card,True
C10868,Basic,Annual,362.24,Credit Card,True
C10869,Premium,Annual,1170.37,Credit Card,True
C10870,Premium,Monthly,1064.95,Credit Card,False
C10871,Basic,Monthly,414.09,UPI,False
C10872,Basic,Monthly,367.43,UPI,True
C10873,Standard,Annual,801.9,Debit Card,True
C10874,Basic,Monthly,447.29,Credit Card,True
C10875,Basic,Monthly,415.94,Credit Card,False
C10876,Basic,Annual,354.21,Debit Card,True
C10877,Standard,Monthly,751.58,UPI,False
C10878,Standard,Monthly,674.58,Debit Card,False
C10879,Basic,Monthly,479.58,Credit Card,False
C10880,Basic,Monthly,452.28,Credit Card,True
C10881,Basic,Monthly,397.6,Credit Card,True
C10882,Standard,Monthly,888.64,Credit Card,False
C10883,Basic,Monthly,408.35,UPI,False
C10884,Basic,Monthly,364.71,Debit Card,True
C10885,Standard,Annual,627.64,Credit Card,True
C10886,Basic,Monthly,407.75,UPI,True
C10887,Standard,Annual,857.12,UPI,True
C10888,Basic,Monthly,472.34,Debit Card,False
C10889,Basic,Monthly,419.91,Credit Card,False
C10890,Basic,Annual,377.69,UPI,True
C10891,Standard,Monthly,794.09,UPI,True
C10892,Premium,Monthly,1380.07,Debit Card,True
C10893,Premium,Annual,1204.81,Debit Card,True
C10894,Basic,Annual,394.25,Credit Card,True
C10895,Standard,Monthly,803.18,UPI,True
C10896,Basic,Monthly,474.33,UPI,False
C10897,Basic,Monthly,457.2,Credit Card,False
C10898,Premium,Annual,1010.2,Debit Card,False
C10899,Basic,Monthly,323.87,Wallet,True
C10900,Basic,Monthly,469.56,Debit Card,True
C10901,Basic,Monthly,465.76,Debit Card,False
C10902,Basic,Monthly,376.76,UPI,False
C10903,Basic,Monthly,415.86,Credit Card,True
C10904,Standard,Monthly,870.75,UPI,False
C10905,Basic,Monthly,481.31,UPI,False
C10906,Premium,Monthly,1390.55,Net Banking,True
C10907,Premium,Annual,1103.79,UPI,False
C10908,Basic,Monthly,445.06,Debit Card,False
C10909,Basic,Monthly,319.22,UPI,True
C10910,Basic,Monthly,477.79,Net Banking,True
C10911,Standard,Annual,643.74,Debit Card,True
C10912,Basic,Annual,431.47,Credit Card,True
C10913,Standard,Annual,782.07,Net Banking,True
C10914,Basic,Monthly,454.38,Credit Card,False
C10915,Standard,Monthly,764.47,Credit Card,True
C10916,Basic,Monthly,310.91,Debit Card,True
C10917,Basic,Monthly,440.17,Debit Card,True
C10918,Premium,Annual,1190.58,UPI,True
C10919,Standard,Annual,695.09,Debit Card,True
C10920,Basic,Monthly,497.33,Credit Card,True
C10921,Premium,Annual,1294.2,UPI,True
C10922,Standard,Annual,812.22,UPI,True
C10923,Premium,Monthly,1262.16,Net Banking,True
C10924,Standard,Monthly,829.99,Debit Card,False
C10925,Basic,Monthly,449.41,Credit Card,False
C10926,Basic,Annual,430.43,UPI,True
C10927,Basic,Monthly,498.55,Credit Card,True
C10928,Standard,Annual,736.94,Credit Card,True
C10929,Standard,Monthly,810.86,UPI,False
C10930,Basic,Monthly,458.56,Debit Card,True
C10931,Basic,Monthly,374.21,UPI,True
C10932,Premium,Monthly,1227.59,UPI,False
C10933,Premium,Annual,1483.58,Debit Card,True
C10934,Standard,Monthly,608.69,Credit Card,False
C10935,Basic,Monthly,366.06,Credit Card,False
C10936,Basic,Monthly,396.24,Credit Card,True
C10937,Basic,Monthly,299.29,Wallet,True
C10938,Premium,Monthly,1448.56,UPI,True
C10939,Basic,Monthly,356.25,Debit Card,True
C10940,Standard,Annual,676.31,Credit Card,True
C10941,Basic,Monthly,463.07,Credit Card,True
C10942,Standard,Monthly,682.39,Net Banking,True
C10943,Standard,Monthly,796.29,Wallet,True
C10944,Premium,Monthly,1409.75,Credit Card,False
C10945,Basic,Monthly,457.5,Wallet,True
C10946,Basic,Annual,455.39,Debit Card,True
C10947,Basic,Monthly,316.73,Credit Card,True
C10948,Premium,Monthly,1038.92,Credit Card,True
C10949,Premium,Monthly,1152.39,UPI,False
C10950,Standard,Annual,609.78,Debit Card,True
C10951,Standard,Annual,749.13,Net Banking,True
C10952,Standard,Monthly,717.43,Credit Card,False
C10953,Basic,Monthly,410.41,UPI,True
C10954,Premium,Monthly,1148.39,Credit Card,False
C10955,Basic,Monthly,396.15,Credit Card,False
C10956,Basic,Monthly,365.95,Credit Card,False
C10957,Standard,Monthly,657.56,Net Banking,False
C10958,Basic,Annual,428.87,UPI,False
C10959,Basic,Monthly,433.69,Credit Card,False
C10960,Standard,Monthly,847.77,Debit Card,True
C10961,Basic,Monthly,473.95,UPI,True
C10962,Standard,Annual,810.34,Credit Card,True
C10963,Basic,Monthly,436.5,Wallet,False
C10964,Basic,Monthly,310.34,Wallet,True
C10965,Basic,Monthly,320.96,UPI,True
C10966,Basic,Monthly,461.51,UPI,False
C10967,Standard,Monthly,668.89,UPI,False
C10968,Basic,Monthly,370.11,Credit Card,True
C10969,Standard,Monthly,642.59,Debit Card,True
C10970,Standard,Monthly,657.55,Credit Card,True
C10971,Standard,Annual,831.63,Wallet,True
C10972,Premium,Monthly,1129.93,UPI,False
C10973,Standard,Annual,733.71,Credit Card,True
C10974,Basic,Monthly,329.33,UPI,False
C10975,Basic,Annual,434.59,Debit Card,True
C10976,Basic,Annual,444.65,Net Banking,True
C10977,Standard,Monthly,707.51,Debit Card,False
C10978,Basic,Annual,455.95,UPI,True
C10979,Standard,Monthly,670.97,Credit Card,True
C10980,Standard,Monthly,806.57,UPI,False
C10981,Basic,Annual,444.99,Credit Card,True
C10982,Standard,Annual,889.6,Credit Card,False
C10983,Basic,Annual,345.46,UPI,True
C10984,Basic,Monthly,317.74,UPI,False
C10985,Standard,Monthly,677.91,Wallet,True
C10986,Standard,Monthly,635.86,UPI,False
C10987,Standard,Annual,649.91,UPI,True
C10988,Basic,Monthly,365.82,Wallet,True
C10989,Basic,Monthly,381.8,Net Banking,False
C10990,Premium,Annual,1450.86,UPI,True
C10991,Standard,Monthly,657.68,UPI,False
C10992,Standard,Monthly,890.53,Wallet,False
C10993,Basic,Annual,461.03,UPI,True
C10994,Standard,Annual,863.44,UPI,True
C10995,Basic,Annual,484.89,Credit Card,False
C10996,Basic,Monthly,449.65,UPI,False
C10997,Premium,Annual,1393.39,Credit Card,True
C10998,Basic,Monthly,386.56,Credit Card,True
C10999,Premium,Annual,1254.23,Net Banking,True
C11000,Basic,Annual,485.5,UPI,False
C11001,Basic,Monthly,374.65,Debit Card,False
C11002,Standard,Monthly,611.58,Debit Card,True
C11003,Premium,Monthly,1380.38,Credit Card,True
C11004,Standard,Monthly,770.95,Credit Card,False
C11005,Premium,Annual,1406.44,Debit Card,True
C11006,Standard,Monthly,621.67,Credit Card,True
C11007,Standard,Monthly,785.37,Debit Card,False
C11008,Premium,Monthly,1122.85,Net Banking,True
C11009,Basic,Monthly,479.65,Credit Card,True
C11010,Standard,Monthly,631.97,Credit Card,True
C11011,Basic,Monthly,467.61,Wallet,False
C11012,Premium,Monthly,1043.28,UPI,False
C11013,Premium,Monthly,1011.55,Credit Card,False
C11014,Basic,Annual,346.01,Credit Card,True
C11015,Standard,Monthly,698.91,UPI,True
C11016,Premium,Monthly,1312.26,Debit Card,False
C11017,Basic,Annual,325.34,UPI,True
C11018,Standard,Monthly,730.2,Debit Card,False
C11019,Premium,Annual,1101.13,Wallet,False
C11020,Basic,Annual,470.06,UPI,True
C11021,Standard,Annual,612.49,Credit Card,False
C11022,Basic,Monthly,370.19,Debit Card,True
C11023,Premium,Monthly,1314.69,UPI,True
C11024,Premium,Monthly,1455.54,Credit Card,True
C11025,Premium,Monthly,1433.0,Credit Card,False
C11026,Standard,Monthly,867.56,Credit Card,False
C11027,Premium,Annual,1030.43,UPI,False
C11028,Premium,Annual,1419.46,UPI,True
C11029,Basic,Monthly,454.98,Credit Card,False
C11030,Premium,Annual,1450.22,UPI,False
C11031,Basic,Monthly,361.32,UPI,False
C11032,Standard,Monthly,872.53,Wallet,True
C11033,Basic,Annual,379.53,Net Banking,False
C11034,Basic,Monthly,425.82,Wallet,False
