customer_id,plan,contract_type,monthly_charges,tenure_months,monthly_usage_hours,support_tickets,auto_renewal,risk_score,risk_level
C10542,Standard,Annual,704.42,31,17.3,4,True,2,Medium Risk
C10543,Premium,Annual,1193.87,5,44.8,2,True,1,Medium Risk
C10544,Premium,Monthly,1222.17,10,73.3,1,False,3,High Risk
C10545,Basic,Monthly,351.61,19,56.8,1,False,2,Medium Risk
C10546,Basic,Monthly,342.36,22,43.3,2,False,2,Medium Risk
C10547,Basic,Monthly,384.91,10,20.5,4,False,4,High Risk
C10548,Basic,Monthly,429.19,5,10.5,5,False,5,High Risk
C10549,Standard,Monthly,708.93,13,36.0,3,True,2,Medium Risk
C10550,Standard,Monthly,658.11,19,45.7,2,True,1,Medium Risk
C10551,Premium,Annual,1477.33,2,34.0,3,True,2,Medium Risk
C10552,Standard,Monthly,875.95,12,79.5,0,True,1,Medium Risk
C10553,Basic,Monthly,415.19,23,34.1,4,True,2,Medium Risk
C10554,Standard,Monthly,715.72,3,28.5,4,True,3,High Risk
C10555,Premium,Monthly,1498.43,27,27.0,3,True,2,Medium Risk
C10556,Basic,Monthly,358.13,2,29.9,4,False,4,High Risk
C10558,Standard,Annual,720.23,28,14.7,5,True,2,Medium Risk
C10559,Standard,Monthly,894.45,36,68.7,1,True,1,Medium Risk
C10561,Basic,Annual,325.94,13,64.2,1,True,0,Low Risk
C10563,Basic,Monthly,350.99,13,39.2,4,False,3,High Risk
C10564,Premium,Monthly,1276.73,33,41.7,3,False,3,High Risk
C10566,Standard,Monthly,756.45,26,51.6,2,False,2,Medium Risk
C10568,Basic,Monthly,401.95,28,51.1,2,False,2,Medium Risk
C10569,Standard,Monthly,743.39,12,18.3,5,False,4,High Risk
C10570,Standard,Monthly,604.41,25,61.6,1,True,1,Medium Risk
C10571,Basic,Monthly,417.8,35,14.6,5,True,3,High Risk
C10572,Premium,Monthly,1180.97,22,23.7,4,True,2,Medium Risk
C10573,Basic,Annual,461.04,34,21.2,4,True,1,Medium Risk
C10576,Basic,Annual,329.57,35,32.2,3,False,2,Medium Risk
C10577,Standard,Monthly,602.97,1,58.6,3,False,4,High Risk
C10578,Standard,Monthly,760.83,27,35.2,4,True,2,Medium Risk
C10580,Basic,Annual,335.5,31,26.0,5,True,1,Medium Risk
C10581,Standard,Annual,682.26,10,30.8,3,True,2,Medium Risk
C10583,Basic,Monthly,312.49,35,29.6,3,False,3,High Risk
C10585,Standard,Monthly,861.83,8,56.9,2,True,2,Medium Risk
C10587,Premium,Monthly,1258.53,7,57.7,1,False,3,High Risk
C10588,Basic,Monthly,465.01,30,73.6,0,False,2,Medium Risk
C10589,Basic,Monthly,358.93,12,68.5,2,True,1,Medium Risk
C10591,Basic,Annual,404.23,15,22.4,5,False,2,Medium Risk
C10592,Standard,Monthly,773.74,3,76.3,2,False,3,High Risk
C10594,Premium,Monthly,1053.67,0,22.5,4,False,4,High Risk
C10595,Premium,Monthly,1253.96,8,56.8,3,False,4,High Risk
C10596,Basic,Monthly,369.03,21,68.9,1,False,2,Medium Risk
C10597,Basic,Monthly,371.64,13,55.5,1,True,1,Medium Risk
C10598,Basic,Monthly,332.69,22,25.8,3,True,2,Medium Risk
C10599,Basic,Monthly,309.9,16,26.4,3,True,2,Medium Risk
C10602,Premium,Monthly,1371.36,8,52.8,2,False,3,High Risk
C10603,Basic,Monthly,305.26,3,63.1,2,True,2,Medium Risk
C10604,Standard,Monthly,790.41,14,63.7,1,True,1,Medium Risk
C10605,Standard,Annual,673.96,17,5.2,5,True,2,Medium Risk
C10606,Basic,Annual,455.75,33,47.0,2,False,1,Medium Risk
C10607,Basic,Annual,355.36,30,20.4,5,True,1,Medium Risk
C10609,Standard,Monthly,718.86,24,34.2,3,False,3,High Risk
C10610,Standard,Monthly,651.39,4,49.9,2,True,2,Medium Risk
C10612,Standard,Monthly,861.42,21,6.6,6,True,3,High Risk
C10613,Premium,Monthly,1271.4,20,37.2,3,True,2,Medium Risk
C10615,Premium,Monthly,1497.22,3,6.9,5,False,5,High Risk
C10616,Standard,Annual,790.23,30,46.4,3,True,1,Medium Risk
C10618,Standard,Monthly,650.91,18,49.2,2,True,1,Medium Risk
C10619,Standard,Monthly,753.29,5,11.5,4,False,5,High Risk
C10620,Basic,Monthly,470.26,0,33.7,4,True,3,High Risk
C10622,Premium,Monthly,1376.16,8,22.8,4,False,4,High Risk
C10626,Basic,Monthly,433.27,27,27.7,3,True,2,Medium Risk
C10627,Premium,Monthly,1387.19,19,24.2,4,True,2,Medium Risk
C10628,Premium,Monthly,1301.7,3,31.8,3,False,4,High Risk
C10629,Basic,Monthly,423.99,4,34.5,3,True,3,High Risk
C10630,Standard,Monthly,610.97,8,59.7,1,True,2,Medium Risk
C10632,Basic,Annual,360.77,33,16.6,4,False,3,High Risk
C10633,Standard,Monthly,601.98,29,37.7,4,False,3,High Risk
C10634,Premium,Monthly,1069.09,18,19.9,3,False,4,High Risk
C10635,Basic,Monthly,310.79,7,14.8,6,False,5,High Risk
C10636,Standard,Annual,649.69,33,29.8,3,True,1,Medium Risk
C10638,Basic,Monthly,384.55,10,30.1,4,False,4,High Risk
C10641,Standard,Monthly,601.53,16,64.3,1,True,1,Medium Risk
C10642,Standard,Annual,826.71,21,66.0,2,True,0,Low Risk
C10643,Basic,Monthly,350.33,10,25.3,5,False,4,High Risk
C10645,Basic,Monthly,410.85,30,67.2,3,True,2,Medium Risk
C10646,Standard,Monthly,754.96,29,33.7,3,False,3,High Risk
C10648,Basic,Annual,343.12,2,38.7,3,True,2,Medium Risk
C10649,Premium,Monthly,1098.64,15,38.3,3,True,2,Medium Risk
C10650,Basic,Monthly,454.86,13,60.6,4,True,2,Medium Risk
C10651,Basic,Monthly,492.63,2,45.1,2,True,2,Medium Risk
C10652,Premium,Monthly,1249.34,12,35.0,4,True,2,Medium Risk
C10653,Standard,Monthly,804.07,30,37.6,4,False,3,High Risk
C10655,Basic,Monthly,350.24,22,48.7,2,False,2,Medium Risk
C10656,Premium,Monthly,1385.03,19,22.9,4,True,2,Medium Risk
C10657,Standard,Monthly,720.01,7,37.7,7,False,4,High Risk
C10658,Standard,Annual,864.76,31,53.0,2,True,0,Low Risk
C10659,Basic,Monthly,475.34,19,70.9,1,False,2,Medium Risk
C10660,Premium,Annual,1221.23,24,63.0,1,True,0,Low Risk
C10661,Basic,Monthly,489.76,18,42.9,2,True,1,Medium Risk
C10662,Basic,Annual,440.21,17,17.8,4,True,2,Medium Risk
C10663,Basic,Annual,455.97,28,76.7,1,True,0,Low Risk
C10664,Basic,Annual,437.6,16,34.5,3,True,1,Medium Risk
C10665,Premium,Annual,1112.46,28,55.9,2,False,1,Medium Risk
C10667,Standard,Monthly,745.81,14,38.6,3,False,3,High Risk
C10668,Basic,Annual,325.73,23,0.0,4,True,2,Medium Risk
C10669,Standard,Monthly,800.14,1,51.4,2,True,2,Medium Risk
C10670,Standard,Annual,858.46,35,46.9,2,False,1,Medium Risk
C10671,Basic,Monthly,448.23,12,32.1,5,True,2,Medium Risk
C10672,Standard,Annual,838.33,21,40.6,4,True,1,Medium Risk
C10673,Basic,Monthly,410.16,15,35.3,5,False,3,High Risk
C10675,Basic,Monthly,488.95,27,79.9,1,True,1,Medium Risk
C10677,Premium,Monthly,1408.69,34,27.0,5,False,3,High Risk
C10678,Standard,Monthly,800.21,33,39.5,4,True,2,Medium Risk
C10679,Basic,Monthly,446.82,12,58.1,1,False,2,Medium Risk
C10680,Premium,Monthly,1188.6,22,10.5,6,False,4,High Risk
C10681,Basic,Annual,482.65,17,62.2,2,False,1,Medium Risk
C10682,Standard,Monthly,785.59,16,61.5,1,False,2,Medium Risk
C10684,Basic,Monthly,464.38,2,40.8,3,True,3,High Risk
C10685,Basic,Monthly,382.84,1,37.2,3,False,4,High Risk
C10686,Premium,Monthly,1432.43,25,42.5,3,False,3,High Risk
C10688,Basic,Annual,462.38,28,15.2,4,True,2,Medium Risk
C10689,Basic,Annual,449.08,35,20.4,4,True,1,Medium Risk
C10691,Basic,Monthly,393.11,17,22.8,4,False,3,High Risk
C10692,Basic,Annual,429.9,12,52.3,1,True,0,Low Risk
C10695,Premium,Annual,1349.9,19,57.1,2,False,1,Medium Risk
C10696,Basic,Annual,427.41,9,24.0,4,False,3,High Risk
C10697,Basic,Monthly,421.53,26,23.5,4,True,2,Medium Risk
C10698,Standard,Monthly,835.88,19,68.6,2,False,2,Medium Risk
C10699,Standard,Monthly,669.96,4,32.0,3,False,4,High Risk
C10700,Basic,Monthly,432.07,7,19.3,4,False,5,High Risk
C10701,Basic,Annual,336.17,19,16.8,6,True,2,Medium Risk
C10702,Basic,Monthly,488.94,9,34.6,2,False,3,High Risk
C10703,Standard,Monthly,734.0,0,59.3,3,False,4,High Risk
C10704,Basic,Annual,310.41,12,68.0,2,True,0,Low Risk
C10705,Basic,Annual,418.51,33,76.2,0,False,1,Medium Risk
C10706,Standard,Monthly,898.62,5,38.9,2,False,3,High Risk
C10707,Standard,Monthly,710.06,16,60.7,1,False,2,Medium Risk
C10710,Basic,Annual,413.2,18,64.0,2,True,0,Low Risk
C10712,Standard,Annual,808.92,33,45.7,2,True,0,Low Risk
C10713,Basic,Monthly,495.13,4,52.7,2,False,3,High Risk
C10714,Basic,Monthly,379.87,15,52.2,3,True,2,Medium Risk
C10715,Basic,Monthly,361.26,33,9.5,4,False,4,High Risk
C10716,Basic,Annual,408.78,31,59.4,2,False,1,Medium Risk
C10717,Standard,Monthly,740.47,28,15.9,4,True,3,High Risk
C10718,Premium,Monthly,1497.91,10,56.4,3,True,3,High Risk
C10719,Basic,Monthly,382.23,13,66.2,1,False,2,Medium Risk
C10720,Basic,Annual,459.62,18,17.9,3,True,2,Medium Risk
C10721,Basic,Monthly,370.34,27,28.6,3,False,3,High Risk
C10722,Basic,Monthly,439.66,23,53.4,2,False,2,Medium Risk
C10724,Premium,Annual,1486.23,28,59.3,2,True,0,Low Risk
C10725,Basic,Annual,311.51,33,39.3,2,True,0,Low Risk
C10727,Basic,Monthly,307.36,16,75.1,0,True,1,Medium Risk
C10728,Standard,Monthly,873.68,25,27.6,3,True,2,Medium Risk
C10729,Premium,Monthly,1343.52,25,41.1,3,True,2,Medium Risk
C10730,Premium,Annual,1393.26,34,66.2,3,True,1,Medium Risk
C10731,Standard,Annual,709.17,31,28.4,4,True,1,Medium Risk
C10732,Basic,Monthly,433.67,6,42.8,4,True,3,High Risk
C10733,Basic,Monthly,313.2,1,27.2,3,False,4,High Risk
C10735,Basic,Monthly,470.92,29,68.8,3,False,3,High Risk
C10736,Basic,Monthly,308.96,32,45.7,2,True,1,Medium Risk
C10737,Premium,Monthly,1447.03,21,55.2,1,True,1,Medium Risk
C10738,Standard,Annual,776.66,25,74.1,0,False,1,Medium Risk
C10739,Premium,Monthly,1304.4,33,25.7,4,True,2,Medium Risk
C10740,Basic,Monthly,457.19,12,37.0,3,False,3,High Risk
C10741,Basic,Annual,414.28,21,25.4,3,False,2,Medium Risk
C10742,Premium,Annual,1258.5,9,21.5,4,True,2,Medium Risk
C10744,Standard,Monthly,621.07,20,30.2,3,True,2,Medium Risk
C10745,Basic,Monthly,399.73,10,64.6,1,True,2,Medium Risk
C10746,Standard,Annual,784.96,28,22.5,3,False,2,Medium Risk
C10747,Premium,Monthly,1081.07,32,37.0,4,True,2,Medium Risk
C10748,Premium,Annual,1228.57,17,66.0,1,False,1,Medium Risk
C10749,Standard,Annual,710.51,20,38.1,2,True,0,Low Risk
C10750,Basic,Annual,326.45,35,55.0,3,True,1,Medium Risk
C10751,Standard,Monthly,750.72,8,26.0,4,True,3,High Risk
C10753,Premium,Monthly,1003.04,32,31.4,2,False,2,Medium Risk
C10754,Premium,Monthly,1254.8,4,18.4,5,True,4,High Risk
C10756,Standard,Annual,866.33,25,47.0,3,False,2,Medium Risk
C10757,Basic,Annual,455.25,22,25.7,5,True,1,Medium Risk
C10759,Premium,Annual,1070.24,31,25.5,4,False,2,Medium Risk
C10760,Premium,Annual,1482.27,17,22.1,5,True,1,Medium Risk
C10761,Standard,Monthly,876.91,18,69.6,1,True,1,Medium Risk
C10762,Basic,Monthly,498.82,21,32.3,3,True,2,Medium Risk
C10763,Basic,Annual,307.84,30,52.4,2,True,0,Low Risk
C10764,Standard,Monthly,734.58,25,30.4,3,True,2,Medium Risk
C10766,Standard,Monthly,658.46,4,30.6,3,True,3,High Risk
C10767,Standard,Annual,757.04,35,36.5,2,True,0,Low Risk
C10768,Basic,Annual,407.74,25,34.7,4,False,2,Medium Risk
C10769,Basic,Annual,377.55,36,31.6,3,True,1,Medium Risk
C10770,Premium,Annual,1268.91,25,6.8,6,False,3,High Risk
C10771,Basic,Monthly,419.36,10,45.3,2,True,2,Medium Risk
C10774,Premium,Monthly,1358.29,25,28.9,3,True,2,Medium Risk
C10777,Premium,Monthly,1370.1,26,60.2,3,False,3,High Risk
C10778,Standard,Monthly,857.98,33,42.4,3,False,3,High Risk
C10780,Basic,Monthly,365.51,33,35.3,4,False,3,High Risk
C10781,Basic,Monthly,494.3,34,52.8,4,False,3,High Risk
C10782,Standard,Annual,638.1,36,53.0,2,True,0,Low Risk
C10783,Standard,Annual,702.51,27,50.8,3,False,2,Medium Risk
C10784,Standard,Monthly,802.75,5,78.6,0,True,2,Medium Risk
C10785,Basic,Monthly,375.11,8,31.4,5,False,4,High Risk
C10788,Standard,Monthly,811.85,6,58.1,1,False,3,High Risk
C10790,Standard,Monthly,775.65,32,52.5,3,True,2,Medium Risk
C10791,Standard,Annual,678.46,15,13.2,6,True,2,Medium Risk
C10792,Basic,Monthly,390.85,22,16.0,5,False,4,High Risk
C10794,Standard,Monthly,864.44,4,31.3,4,False,4,High Risk
C10795,Basic,Monthly,359.03,0,29.1,3,True,3,High Risk
C10796,Basic,Annual,465.66,15,58.4,1,True,0,Low Risk
C10797,Standard,Monthly,775.07,3,60.1,2,False,3,High Risk
C10798,Premium,Monthly,1045.47,16,62.7,2,False,2,Medium Risk
C10801,Premium,Monthly,1207.75,17,40.8,3,True,2,Medium Risk
C10802,Basic,Monthly,399.01,17,67.5,3,False,3,High Risk
C10803,Basic,Annual,470.91,29,47.9,3,True,1,Medium Risk
C10804,Standard,Annual,867.0,5,28.6,4,False,3,High Risk
C10807,Standard,Annual,812.64,9,33.9,3,True,2,Medium Risk
C10808,Basic,Annual,405.63,36,40.2,3,True,1,Medium Risk
C10809,Premium,Monthly,1017.33,3,27.2,4,True,3,High Risk
C10810,Premium,Annual,1401.6,33,76.4,0,True,0,Low Risk
C10811,Basic,Monthly,342.46,10,40.6,2,True,2,Medium Risk
C10812,Basic,Monthly,383.95,4,64.1,1,False,3,High Risk
C10813,Basic,Monthly,439.04,28,35.2,4,False,3,High Risk
C10814,Standard,Annual,833.82,32,64.8,2,True,0,Low Risk
C10815,Basic,Monthly,431.66,27,51.4,3,False,3,High Risk
C10817,Standard,Annual,681.67,36,25.1,3,True,1,Medium Risk
C10818,Basic,Monthly,385.14,3,14.2,5,True,4,High Risk
C10819,Standard,Monthly,719.75,14,18.9,4,False,4,High Risk
C10820,Basic,Monthly,424.34,11,54.0,1,False,3,High Risk
C10822,Standard,Monthly,677.76,10,20.7,5,True,3,High Risk
C10823,Standard,Annual,694.93,20,72.8,1,True,0,Low Risk
C10824,Premium,Annual,1049.56,34,52.7,2,True,0,Low Risk
C10825,Standard,Monthly,736.81,13,57.8,1,True,1,Medium Risk
C10827,Basic,Annual,356.6,28,34.1,3,True,1,Medium Risk
C10828,Basic,Monthly,390.11,16,61.5,3,True,2,Medium Risk
C10829,Basic,Annual,349.59,11,39.3,3,True,2,Medium Risk
C10830,Standard,Monthly,719.33,4,0.0,5,True,4,High Risk
C10831,Standard,Monthly,887.69,28,34.6,2,False,2,Medium Risk
C10832,Basic,Monthly,330.8,15,26.3,3,False,3,High Risk
C10833,Premium,Monthly,1247.41,33,17.1,5,True,3,High Risk
C10834,Standard,Monthly,756.28,10,62.8,2,False,3,High Risk
C10835,Basic,Monthly,423.75,32,51.1,2,True,1,Medium Risk
C10836,Premium,Annual,1481.19,31,17.4,5,False,3,High Risk
C10837,Standard,Monthly,897.76,25,55.6,2,False,2,Medium Risk
C10838,Premium,Annual,1149.7,21,38.7,3,False,2,Medium Risk
C10841,Basic,Annual,492.33,19,55.2,2,True,0,Low Risk
C10842,Premium,Annual,1110.42,23,28.3,3,True,1,Medium Risk
C10843,Basic,Monthly,443.92,18,69.5,1,False,2,Medium Risk
C10845,Standard,Monthly,663.82,35,48.6,2,True,1,Medium Risk
C10846,Basic,Monthly,460.28,17,40.0,4,True,2,Medium Risk
C10847,Standard,Monthly,777.05,34,70.1,1,False,2,Medium Risk
C10848,Basic,Monthly,403.79,13,37.5,3,False,3,High Risk
C10849,Basic,Annual,325.01,36,36.4,2,True,0,Low Risk
C10850,Basic,Monthly,396.87,33,48.5,2,False,2,Medium Risk
C10851,Basic,Annual,483.09,13,21.9,6,True,1,Medium Risk
C10852,Basic,Monthly,379.79,28,39.3,3,True,2,Medium Risk
C10853,Standard,Monthly,745.77,3,19.8,4,False,5,High Risk
C10854,Premium,Annual,1056.15,28,33.0,4,False,2,Medium Risk
C10855,Standard,Monthly,605.27,4,78.0,0,False,3,High Risk
C10856,Premium,Annual,1089.94,30,35.4,4,True,1,Medium Risk
C10857,Premium,Monthly,1430.35,5,65.2,2,False,3,High Risk
C10858,Standard,Monthly,649.77,0,61.9,2,True,2,Medium Risk
C10860,Standard,Annual,632.66,30,52.8,1,True,0,Low Risk
C10861,Standard,Annual,609.71,22,43.9,2,False,1,Medium Risk
C10862,Basic,Monthly,395.69,27,36.4,2,False,2,Medium Risk
C10863,Standard,Monthly,660.61,15,13.8,4,False,4,High Risk
C10864,Basic,Monthly,351.24,19,35.3,3,False,3,High Risk
C10866,Premium,Annual,1271.51,19,67.2,2,False,1,Medium Risk
C10867,Basic,Monthly,462.45,15,43.5,2,True,1,Medium Risk
C10868,Basic,Monthly,483.39,1,40.5,2,True,2,Medium Risk
C10869,Standard,Monthly,611.0,23,0.1,5,False,4,High Risk
C10870,Basic,Monthly,355.69,13,30.7,4,True,2,Medium Risk
C10872,Basic,Monthly,442.22,33,19.9,4,True,3,High Risk
C10873,Basic,Monthly,475.55,15,54.5,2,True,1,Medium Risk
C10874,Basic,Annual,443.5,35,48.8,2,True,0,Low Risk
C10875,Basic,Monthly,376.97,4,44.4,3,False,4,High Risk
C10876,Standard,Annual,696.61,19,61.0,2,True,0,Low Risk
C10877,Basic,Monthly,384.13,34,57.9,1,False,2,Medium Risk
C10878,Basic,Monthly,359.83,24,64.2,3,False,3,High Risk
C10879,Standard,Monthly,813.86,32,21.5,4,True,2,Medium Risk
C10880,Basic,Monthly,467.62,12,37.5,5,True,2,Medium Risk
C10881,Premium,Monthly,1201.14,10,19.7,4,True,4,High Risk
C10882,Basic,Monthly,386.25,11,10.7,5,True,4,High Risk
C10883,Basic,Monthly,380.85,8,25.5,3,False,4,High Risk
C10884,Basic,Monthly,327.87,3,60.9,1,False,3,High Risk
C10887,Basic,Annual,460.58,34,65.2,1,True,0,Low Risk
C10888,Basic,Monthly,301.37,24,64.3,2,False,2,Medium Risk
C10889,Premium,Monthly,1055.59,22,4.4,5,True,3,High Risk
C10890,Premium,Monthly,1099.99,24,70.5,3,False,3,High Risk
C10891,Basic,Monthly,311.83,8,47.3,4,False,4,High Risk
C10893,Basic,Monthly,390.01,9,2.5,5,False,5,High Risk
C10894,Standard,Monthly,800.36,24,47.2,2,True,1,Medium Risk
C10897,Basic,Annual,490.65,34,19.1,5,True,2,Medium Risk
C10898,Standard,Monthly,652.85,12,38.1,3,False,3,High Risk
C10899,Standard,Annual,882.09,28,12.7,5,True,2,Medium Risk
C10900,Standard,Annual,610.95,29,33.9,3,True,1,Medium Risk
C10901,Basic,Annual,404.0,0,85.4,0,True,1,Medium Risk
C10904,Basic,Monthly,331.56,1,17.2,5,True,4,High Risk
C10905,Standard,Monthly,611.01,19,55.0,3,True,2,Medium Risk
C10906,Basic,Annual,441.64,24,66.8,1,True,0,Low Risk
C10907,Premium,Monthly,1190.51,25,67.9,2,True,1,Medium Risk
C10908,Basic,Annual,416.2,35,53.0,2,False,1,Medium Risk
C10910,Premium,Monthly,1189.85,29,18.0,4,True,3,High Risk
C10913,Premium,Annual,1193.79,31,58.1,3,True,1,Medium Risk
C10914,Basic,Annual,428.55,30,49.1,3,True,1,Medium Risk
C10915,Basic,Monthly,446.7,6,42.1,4,True,3,High Risk
C10916,Basic,Annual,315.94,6,30.5,3,True,2,Medium Risk
C10918,Standard,Monthly,801.04,30,8.2,4,False,4,High Risk
C10919,Standard,Annual,787.13,24,73.8,2,True,0,Low Risk
C10920,Basic,Monthly,433.39,2,47.7,2,False,3,High Risk
C10922,Basic,Annual,392.18,22,52.5,3,True,1,Medium Risk
C10924,Basic,Annual,412.33,30,19.0,4,True,2,Medium Risk
C10925,Basic,Monthly,407.94,26,18.8,3,False,4,High Risk
C10926,Premium,Annual,1216.81,18,14.1,5,False,3,High Risk
C10928,Basic,Monthly,461.03,3,25.1,5,False,4,High Risk
C10929,Basic,Monthly,404.33,2,15.6,4,True,4,High Risk
C10930,Basic,Monthly,466.89,6,39.5,3,True,3,High Risk
C10932,Basic,Annual,351.41,27,41.0,3,True,1,Medium Risk
C10933,Basic,Monthly,404.52,27,12.4,4,False,4,High Risk
C10934,Basic,Monthly,438.2,4,20.4,4,False,4,High Risk
C10935,Basic,Monthly,355.49,15,48.5,2,True,1,Medium Risk
C10936,Basic,Monthly,479.26,5,42.1,3,False,4,High Risk
C10937,Basic,Monthly,379.38,8,36.6,4,True,3,High Risk
C10938,Basic,Monthly,446.42,23,60.5,3,False,3,High Risk
C10939,Premium,Monthly,1165.8,16,31.3,3,False,3,High Risk
C10941,Basic,Monthly,448.97,6,13.1,5,True,4,High Risk
C10944,Basic,Annual,306.42,23,33.1,4,True,1,Medium Risk
C10945,Standard,Annual,665.11,28,64.1,2,True,0,Low Risk
C10947,Premium,Monthly,1451.37,5,23.8,5,True,3,High Risk
C10948,Basic,Monthly,391.43,16,46.6,2,True,1,Medium Risk
C10950,Standard,Monthly,763.42,34,25.7,3,True,2,Medium Risk
C10951,Basic,Monthly,319.0,1,51.0,2,True,2,Medium Risk
C10952,Basic,Annual,299.98,35,32.1,3,True,1,Medium Risk
C10954,Basic,Monthly,439.17,29,45.1,2,False,2,Medium Risk
C10956,Standard,Annual,626.15,16,24.9,3,False,2,Medium Risk
C10960,Basic,Monthly,329.03,7,55.6,2,False,3,High Risk
C10961,Basic,Monthly,444.92,15,48.3,3,False,3,High Risk
C10962,Standard,Monthly,626.32,7,50.2,3,False,4,High Risk
C10963,Basic,Annual,341.58,27,1.5,5,True,2,Medium Risk
C10964,Standard,Annual,659.8,26,52.2,3,True,1,Medium Risk
C10966,Basic,Monthly,311.73,24,58.9,1,True,1,Medium Risk
C10967,Basic,Monthly,323.47,17,28.1,3,False,3,High Risk
C10968,Standard,Monthly,688.02,16,17.9,4,True,3,High Risk
C10969,Standard,Monthly,851.08,9,31.5,2,False,3,High Risk
C10971,Basic,Monthly,413.96,6,57.7,2,True,2,Medium Risk
C10972,Standard,Annual,771.35,30,31.2,3,True,1,Medium Risk
C10975,Premium,Annual,1330.31,26,42.2,5,False,2,Medium Risk
C10976,Basic,Monthly,466.69,7,37.0,5,False,4,High Risk
C10977,Premium,Annual,1053.68,17,45.3,4,True,1,Medium Risk
C10979,Standard,Annual,620.03,26,20.1,4,True,1,Medium Risk
C10980,Basic,Monthly,451.79,5,50.1,2,True,2,Medium Risk
C10982,Premium,Monthly,1044.84,22,59.4,1,True,1,Medium Risk
C10983,Premium,Annual,1063.8,23,46.6,3,True,1,Medium Risk
C10984,Basic,Annual,345.43,30,58.0,1,True,0,Low Risk
C10985,Basic,Annual,302.69,18,43.1,3,True,1,Medium Risk
C10986,Basic,Annual,322.16,27,15.2,4,True,2,Medium Risk
C10988,Standard,Annual,641.19,19,68.3,2,True,0,Low Risk
C10989,Premium,Annual,1195.15,23,13.9,5,True,2,Medium Risk
C10993,Basic,Annual,492.77,29,51.0,3,True,1,Medium Risk
C10994,Basic,Monthly,361.52,5,19.0,5,False,5,High Risk
C10995,Premium,Monthly,1358.2,29,18.9,5,False,4,High Risk
C10997,Basic,Monthly,398.05,16,56.8,1,False,2,Medium Risk
C10998,Standard,Monthly,712.06,0,56.8,3,True,3,High Risk
C11000,Premium,Monthly,1380.59,20,25.9,3,True,2,Medium Risk
C11001,Premium,Monthly,1041.14,17,55.6,2,False,2,Medium Risk
C11002,Basic,Monthly,423.44,15,24.9,4,False,3,High Risk
C11003,Basic,Annual,345.39,23,48.0,4,True,1,Medium Risk
C11004,Standard,Monthly,665.71,13,48.9,2,False,2,Medium Risk
C11006,Basic,Monthly,400.82,7,33.9,3,False,4,High Risk
C11007,Standard,Monthly,791.5,21,57.6,3,True,2,Medium Risk
C11008,Basic,Annual,369.43,22,29.5,4,True,1,Medium Risk
C11009,Basic,Annual,453.39,36,7.2,7,True,2,Medium Risk
C11010,Standard,Monthly,740.11,0,18.9,4,True,4,High Risk
C11012,Basic,Monthly,445.67,28,40.8,3,True,2,Medium Risk
C11013,Standard,Monthly,646.49,15,59.3,3,True,2,Medium Risk
C11014,Standard,Annual,768.21,22,59.9,2,True,0,Low Risk
C11015,Premium,Monthly,1251.18,21,48.9,2,False,2,Medium Risk
C11016,Premium,Monthly,1174.54,1,31.0,3,True,3,High Risk
C11017,Basic,Monthly,400.46,20,19.8,4,True,3,High Risk
C11020,Standard,Annual,609.52,9,31.0,5,True,2,Medium Risk
C11021,Basic,Monthly,381.57,8,40.2,2,True,2,Medium Risk
C11023,Premium,Monthly,1279.9,26,20.5,4,True,2,Medium Risk
C11024,Standard,Monthly,888.52,26,49.6,1,True,1,Medium Risk
C11025,Standard,Annual,743.99,20,48.8,2,False,1,Medium Risk
C11026,Standard,Annual,825.94,20,29.2,3,False,2,Medium Risk
C11027,Standard,Monthly,710.99,10,55.1,2,False,3,High Risk
C11029,Standard,Monthly,694.23,0,36.5,4,True,3,High Risk
C11030,Basic,Annual,420.4,32,68.0,1,True,0,Low Risk
C11032,Standard,Monthly,668.02,5,31.4,3,True,3,High Risk
C11033,Basic,Monthly,415.51,36,46.6,2,True,1,Medium Risk
C11034,Basic,Monthly,372.92,4,52.8,2,True,2,Medium Risk
C11035,Basic,Monthly,455.88,1,57.5,2,False,3,High Risk
C11037,Premium,Annual,1134.45,24,42.4,3,True,1,Medium Risk
C11038,Basic,Monthly,408.65,23,78.4,0,False,2,Medium Risk
C11039,Basic,Annual,312.75,17,53.0,3,True,1,Medium Risk
C11040,Basic,Annual,311.71,25,69.9,1,False,1,Medium Risk
C11041,Standard,Monthly,886.18,1,75.7,1,False,3,High Risk
C11042,Standard,Monthly,757.38,12,45.5,2,False,2,Medium Risk
C11043,Basic,Monthly,407.27,10,31.9,4,True,3,High Risk
C11044,Basic,Monthly,450.72,35,4.4,5,False,4,High Risk
C11045,Basic,Monthly,344.24,7,51.1,2,True,2,Medium Risk
